"base_value_quasi","b_value_quasi","w_value_quasi","b_quasi","w_quasi","r_quasi","m_quasi","dist_w_quasi"
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.237292403443499,1,0.192416822026727,1,1,0.0496022676025988,0.0470467736973432,0.237292403443499
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.166019566054311,1,0.224350103424493,1,1,0.00390490703138603,0.0375745166658565,0.166019566054311
0.281561143900633,1,0.181990448265686,1,1,0.0337947886226251,0.0397289010297003,0.281561143900633
NA,NA,NA,NA,NA,NA,NA,0
0.234371768119408,1,0.193301771703749,1,1,0.0462459585905162,0.0341665891714394,0.234371768119408
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.277420511153418,1,0.195197501876214,1,1,0.0635959731647545,0.0600781066037191,0.277420511153418
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.269125719370149,0.0324250489428265,0.191374822362249,1,1,0.226578862059559,0.0450852479292163,0.269125719370149
0.357472242326233,1,0.2482579387198,1,1,0.140219462464285,0.045984708704844,0.357472242326233
NA,NA,NA,NA,NA,NA,NA,0
0.669535194547822,1,0.240209099522622,1,1,0.0788636083872215,0.058294785164816,0.669535194547822
0.458992854978811,1,0.169153823423502,1,1,0.0488392374867235,0.0451495380098248,0.458992854978811
0.543726539543721,1,0.180522425376785,1,1,0.0457657102287557,0.0446276738648584,0.543726539543721
0.203710513128712,1,0.192019096736612,1,1,0.0546032500472986,0.0448612195512614,0.203710513128712
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.282839924400407,1,0.214220937998807,1,1,0.0121860383633422,0.0368201121884464,0.282839924400407
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.1145617108897,1,0.218159788515643,1,1,0.0167796560374198,0.0404180722459611,1.1145617108897
NA,NA,NA,NA,NA,NA,NA,0
0.572610401957156,1,0.228233126593,1,1,0.0842948964012652,0.0564908863946254,0.572610401957156
NA,NA,NA,NA,NA,NA,NA,0
0.288565690867136,1,0.237499270217463,1,1,0.109493008819204,0.0425693135413433,0.288565690867136
0.752725610482212,1,0.215292809476254,1,1,0.110867789905243,0.0419138092856242,0.752725610482212
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.454168063188483,1,0.170990314081874,1,1,0.0192038650616026,0.0580820347144129,0.454168063188483
0.227674692858494,1,0.17977615954398,1,1,0.0343076715292942,0.0407181783956617,0.227674692858494
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.488996636701479,1,0.182902517163133,1,1,0.0176005449075749,0.0453370207057306,0.488996636701479
0.141526715133954,1,0.248847007271811,1,1,0.0499520572967397,0.0394484247874671,0.141526715133954
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.479854408459715,1,0.180839179833849,1,1,0.033867348732128,0.0295094386662438,0.479854408459715
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.9564681929003,0.107061521463411,0.214174073954837,1,1,0.323711855245545,0.0473408101585788,0.9564681929003
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.22445453830486,1,0.194457100109907,1,1,0.014219632384989,0.0527247596523232,0.22445453830486
0.311433826034591,1,0.198953679553849,1,1,0.0384229978214098,0.0528227938511387,0.311433826034591
NA,NA,NA,NA,NA,NA,NA,0
0.424246871055657,1,0.208870695670788,1,1,0.0978896029120242,0.056581689697802,0.424246871055657
0.135865371905684,1,0.209489886345908,1,1,0.024990671845281,0.0519813244304299,0.135865371905684
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.686743948744855,1,0.209260636509538,1,1,0.0204193959925456,0.0393071914461896,0.686743948744855
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.822064453219144,1,0.186034893100474,1,1,0.0324202868514144,0.0394828673488789,0.822064453219144
NA,NA,NA,NA,NA,NA,NA,0
0.207418656007669,1,0.202062370916517,1,1,0.0314209943955132,0.0432835804360013,0.207418656007669
0.28037234348863,1,0.257475793893868,1,1,0.0482815735722968,0.0388042394593194,0.28037234348863
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.379144427162583,1,0.220350471930382,1,1,0.203867575452385,0.0453310331259143,0.379144427162583
0.139569849387542,1,0.175976950349974,1,1,0.0339153163141816,0.0417231535304686,0.139569849387542
NA,NA,NA,NA,NA,NA,NA,0
0.300092012751273,1,0.23244744900782,1,1,0.0569748167106794,0.0485149063565213,0.300092012751273
0.226782000223779,1,0.17984759808247,1,1,0.0953771518543883,0.045775098225255,0.226782000223779
0.55158745739684,1,0.250738425612728,1,1,0.164832212188709,0.0474530448306897,0.55158745739684
0.716975645698495,1,0.176836586380244,1,1,0.0861086806884118,0.0452632129125563,0.716975645698495
0.540704313071495,1,0.191396571760543,1,1,0.0522519387741024,0.0465548981998812,0.540704313071495
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.287667904009163,1,0.175026932060939,1,1,0.0430638488662346,0.05690290458051,0.287667904009163
NA,NA,NA,NA,NA,NA,NA,0
0.428019117266183,1,0.186851501511589,1,1,0.0421877042192418,0.0441058611117126,0.428019117266183
0.224035578896704,1,0.24570622644088,1,1,0.0407217656759775,0.0385157023814637,0.224035578896704
0.273206534808869,1,0.151038608914018,1,1,0.138166913980831,0.0391939968124178,0.273206534808869
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.849614946594672,0.00181420484997687,0.200659728229674,1,1,0.0010016024533184,0.042826150665114,0.849614946594672
0.215854520975292,1,0.23598327213492,1,1,0.0106358780699245,0.0524134353115111,0.215854520975292
0.32208611012467,1,0.181629549083408,1,1,0.115972208970734,0.0379843432609357,0.32208611012467
0.152997955422651,1,0.20704529542051,1,1,0.0158001959706814,0.0361336129563736,0.152997955422651
0.18532507920933,1,0.221192091562501,1,1,0.0315306095760251,0.0466458544803552,0.18532507920933
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.324757020907503,1,0.200644557706094,1,1,0.0152796980390101,0.041827835090613,0.324757020907503
0.0970853723109276,1,0.202475902260894,1,1,0.109528604860226,0.0481942294575621,0.0970853723109276
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.44013041435131,1,0.22575557680087,1,1,0.0268424983478834,0.0403070279254465,0.44013041435131
0.169260544698286,1,0.234861560118389,1,1,0.0917658357010468,0.0414151251697806,0.169260544698286
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.254737870924938,1,0.256479378961312,1,1,0.0181105480463454,0.045469477402798,0.254737870924938
0.184938692081405,1,0.242969416316505,1,1,0.0252434047988865,0.0430103030210009,0.184938692081405
0.162586479853513,1,0.251667258629944,1,1,0.0815160402200649,0.0636417536475026,0.162586479853513
0.448322818673105,1,0.218044418081916,1,1,0.114631723275115,0.0456667998946167,0.448322818673105
0.214859946801415,1,0.202850756037501,1,1,0.0246282925361772,0.0557447664143822,0.214859946801415
0.324090908276483,1,0.22394186518658,1,1,0.0852808267223188,0.0377375708509949,0.324090908276483
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.55403788617417,1,0.202067901817642,1,1,0.038735739304269,0.0549844883697078,0.55403788617417
0.656235236721234,1,0.227645115025909,1,1,0.0338260083621027,0.0517426343132949,0.656235236721234
NA,NA,NA,NA,NA,NA,NA,0
1.09465634599162,1,0.231984107544347,1,1,0.0671052201381754,0.0484672371939147,1.09465634599162
1.08361122254399,1,0.204069672965893,1,1,0.0116689555543177,0.0484540268960718,1.08361122254399
0.609929882703121,1,0.251706245488608,1,1,0.0712315021083023,0.04623723103144,0.609929882703121
0.210811151686469,1,0.168832443597856,1,1,0.0625250352147012,0.0326654710115927,0.210811151686469
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.362031636002979,1,0.184583086234558,1,1,0.0461891835563165,0.0501436089985811,0.362031636002979
NA,NA,NA,NA,NA,NA,NA,0
0.482117808399784,1,0.227871991848436,1,1,0.0132472803569375,0.0450534427041102,0.482117808399784
NA,NA,NA,NA,NA,NA,NA,0
7.03868643059812,1,0.232943571671196,1,1,0.0584739972351064,0.0453106702293241,7.03868643059812
0.193227780891674,1,0.177580502068007,1,1,0.1011668692153,0.0454692805708844,0.193227780891674
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.737513742944924,1,0.242788971370252,1,1,0.0206087028743143,0.0444792103992723,0.737513742944924
NA,NA,NA,NA,NA,NA,NA,0
0.217843907122506,1,0.218262246719454,1,1,0.0837778680165626,0.0522220905022877,0.217843907122506
NA,NA,NA,NA,NA,NA,NA,0
0.428621414038646,1,0.170239399848006,1,1,0.00610827913518115,0.0453275822505609,0.428621414038646
0.45732010107261,1,0.219725617097793,1,1,0.0762146550850926,0.0377257766273381,0.45732010107261
0.298179614297506,1,0.192184318628275,1,1,0.00818122831178865,0.043125672618418,0.298179614297506
0.140913198432295,1,0.229992879164409,1,1,0.0546268725880733,0.0433064394714058,0.140913198432295
NA,NA,NA,NA,NA,NA,NA,0
0.42987585398492,1,0.187641360707931,1,1,0.081703477072095,0.0373476599565627,0.42987585398492
NA,NA,NA,NA,NA,NA,NA,0
0.549181400148571,1,0.219371115644848,1,1,0.0109340802714515,0.0530477288411226,0.549181400148571
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.299247720134102,1,0.212448547241701,1,1,0.0469715208373744,0.0383553164978557,0.299247720134102
0.624244149581568,1,0.304512068592277,1,1,0.0102147073139901,0.0456735208812814,0.624244149581568
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.01579703549961,1,0.244570912769596,1,1,0.0891389152316776,0.0487308464260976,1.01579703549961
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.160419503573963,1,0.163208324515229,1,1,0.0452999349534307,0.0516707616135611,0.160419503573963
NA,NA,NA,NA,NA,NA,NA,0
0.321706331707611,0.00656501266709369,0.196773225353044,1,1,0.20495000349471,0.0390764777946577,0.321706331707611
0.197385912975081,1,0.216750860989302,1,1,0.0338313130066487,0.0456175495680388,0.197385912975081
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.195401151977559,1,0.187468686577867,1,1,0.0368430612667855,0.0458587368566071,0.195401151977559
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.375465657817384,1,0.223643929173413,1,1,0.075031205803589,0.0477663431909024,0.375465657817384
0.300902848487802,1,0.178649666582604,1,1,0.124618531598732,0.0286911060030507,0.300902848487802
0.378360790055985,0.0244279215826718,0.187184477174478,1,1,0.213832475064642,0.0476995724957691,0.378360790055985
NA,NA,NA,NA,NA,NA,NA,0
0.589182809138105,1,0.169512579187343,1,1,0.0807939423218069,0.037028099900697,0.589182809138105
0.172760916264852,1,0.214464699592725,1,1,0.0843955287104122,0.0511620371806447,0.172760916264852
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.160921358106078,1,0.198065777884359,1,1,0.0264618146661824,0.035676564453204,0.160921358106078
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.296366072676482,1,0.19605287443907,1,1,0.0118536311824132,0.0473840673395344,0.296366072676482
NA,NA,NA,NA,NA,NA,NA,0
0.228983964286569,1,0.196995396693987,1,1,0.064054328438329,0.0404390219840581,0.228983964286569
0.301356583500497,1,0.21451166437182,1,1,0.0169292799688708,0.0365505990881552,0.301356583500497
0.185607315789269,1,0.177348417382201,1,1,0.0546096688094802,0.0492447002356351,0.185607315789269
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.241499742980176,1,0.173554515961175,1,1,0.055680438038864,0.0424804036483788,0.241499742980176
NA,NA,NA,NA,NA,NA,NA,0
0.301299595364873,1,0.164157605410295,1,1,0.00221602440787639,0.0498897699311238,0.301299595364873
0.739569160107847,1,0.175343053743723,1,1,0.0228410277990743,0.036790065399838,0.739569160107847
NA,NA,NA,NA,NA,NA,NA,0
0.388910490528234,1,0.227336220135698,1,1,0.0088069727763713,0.041946891253252,0.388910490528234
NA,NA,NA,NA,NA,NA,NA,0
1.26444831467814,1,0.21025720512936,1,1,0.103023701699994,0.0414478583742571,1.26444831467814
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.48986118428661,1,0.203170026398077,1,1,0.0556886496525719,0.0343826325755036,1.48986118428661
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.53166480440368,1,0.207967123822995,1,1,0.0135719855777516,0.0535427313378624,0.53166480440368
0.50066477404628,1,0.165211716288972,1,1,0.0476345306596408,0.0348603738581884,0.50066477404628
0.493975160089705,1,0.213027480694835,1,1,0.0224796344576613,0.0359139069089946,0.493975160089705
0.327381644504431,1,0.172387672440911,1,1,0.053923999135267,0.0369996487007301,0.327381644504431
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.58350248836838,1,0.164705470342992,1,1,0.0467894493076805,0.0501073003570748,2.58350248836838
NA,NA,NA,NA,NA,NA,NA,0
0.333101000452878,1,0.252878034836935,1,1,0.0602982823829677,0.0381028428133651,0.333101000452878
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.334288601601294,1,0.250013315423308,1,1,0.0226998817434556,0.0452085867140192,0.334288601601294
0.658713743797986,1,0.16712663088922,1,1,0.001203507579694,0.0386384627350498,0.658713743797986
NA,NA,NA,NA,NA,NA,NA,0
0.350684416497765,1,0.185399650677927,1,1,0.181590956154196,0.0283047872973046,0.350684416497765
0.529765125796219,1,0.186165322642512,1,1,0.125830570838845,0.0441026402895037,0.529765125796219
0.264493776530111,1,0.206185773757743,1,1,0.0366459561276848,0.0464426634119145,0.264493776530111
NA,NA,NA,NA,NA,NA,NA,0
0.428389834338489,1,0.179228858950156,1,1,0.00348891370332924,0.0410168233449046,0.428389834338489
0.433765660786047,1,0.177994245168461,1,1,0.082991407651037,0.0385524712442909,0.433765660786047
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.292444250660455,1,0.198667860431878,1,1,0.0447545640809898,0.0385234944070322,0.292444250660455
0.175056813197999,1,0.187996553571464,1,1,0.0183327955020173,0.0413857811338989,0.175056813197999
NA,NA,NA,NA,NA,NA,NA,0
0.760534069796646,1,0.229703198043944,1,1,0.0527888670156429,0.0591929170719973,0.760534069796646
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.382112543485108,1,0.166347138700067,1,1,0.0402305951580977,0.038126392576104,0.382112543485108
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.331526139495809,1,0.262799422063501,1,1,0.120198516891844,0.0409208943151093,0.331526139495809
0.427469191379965,1,0.2139082094545,1,1,0.00980678115683695,0.0451178252969981,0.427469191379965
NA,NA,NA,NA,NA,NA,NA,0
0.898920386447518,1,0.183148301140606,1,1,0.0249334446765929,0.0457006619090085,0.898920386447518
0.606873971521946,1,0.226097060023183,1,1,0.00406579332048283,0.0460961314587715,0.606873971521946
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.899038749145221,1,0.252092844273722,1,1,0.0218575044820621,0.0472310101979203,0.899038749145221
NA,NA,NA,NA,NA,NA,NA,0
0.666604387010961,1,0.253327713054285,1,1,0.229893767706728,0.0434282218993168,0.666604387010961
0.320095049108,1,0.239571495057604,1,1,0.042239084845959,0.0512396000451184,0.320095049108
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.378969471558255,1,0.16518387257054,1,1,0.0298236777206051,0.0499153927553495,0.378969471558255
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.39977403554193,1,0.227182758394413,1,1,0.0322040924682367,0.0590219346996716,0.39977403554193
