"base_value_negbinquad","b_value_negbinquad","w_value_negbinquad","b_nb_quad","w_nb_quad","r_nb_quad","m_nb_quad","dist_w_nb_quad","bic_nbquad"
3.78188060175858,1,0.186899625841326,1,1,0.0618003816230471,0.0482229857704595,3.78188060175858,120.902337980331
NA,NA,NA,NA,NA,NA,NA,0,0
2.51868946160734,1,0.187428539562694,1,1,0.114204073370214,0.0493472823772882,2.51868946160734,129.908955312208
2.51200569156294,1,0.237424915054178,1,1,0.0136750283803353,0.0617840781911101,2.51200569156294,127.955392270885
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.35116579325858,1,0.207922188380347,1,1,0.0196119821332642,0.0375239139383578,2.35116579325858,130.612796808467
4.49686034419434,1,0.211691708504819,1,1,0.0433236781078495,0.0427318662519245,4.49686034419434,136.83641594077
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.33792789246876,1,0.22556545565632,1,1,0.00637167268527228,0.0444791826360589,1.33792789246876,130.562940407402
4.29635773303317,1,0.180250418129348,1,1,0.0613811738309848,0.0414312421132168,4.29635773303317,138.071999823548
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.90151013215474,1,0.186942824354153,1,1,0.0380751507421193,0.0457969567292131,2.90151013215474,132.804217110262
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
6.03426523527293,0.228157994765026,0.183887552777605,1,1,0.414949179941304,0.0380010086630802,6.03426523527293,139.418995087187
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.03375117856895,1,0.212110280932928,1,1,0.0669415170480555,0.0537720403168601,4.03375117856895,146.701526425664
5.11316199196799,1,0.230629008382649,1,1,0.0562817779459043,0.046796896061613,5.11316199196799,141.458635214757
NA,NA,NA,NA,NA,NA,NA,0,0
1.74486160475783,1,0.206349776424361,1,1,0.0888976320516205,0.0439164189833682,1.74486160475783,126.237874613949
1.51641694653495,1,0.193176018976303,1,1,0.00395699518196254,0.0376248929112863,1.51641694653495,136.183172989474
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.53189731275632,1,0.185625197584004,1,1,0.0174456956446152,0.0404166966289463,3.53189731275632,125.955461037219
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.36214284541271,1,0.204293885873066,1,1,0.0292865578789648,0.059372093970518,3.36214284541271,131.644930343538
NA,NA,NA,NA,NA,NA,NA,0,0
2.89682944605688,1,0.170672388807553,1,1,0.035043918977092,0.0440063702737801,2.89682944605688,132.241571293086
2.09504880754414,1,0.282248710163901,1,1,0.0854330339700869,0.0369085937352534,2.09504880754414,133.925215726683
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.62370126853832,1,0.267371620736143,1,1,0.22327279376651,0.0339426531299078,4.62370126853832,140.467738829095
1.57705032535293,1,0.166281277547229,1,1,0.0359478230954526,0.0544787770616442,1.57705032535293,131.792854027697
NA,NA,NA,NA,NA,NA,NA,0,0
2.73087990127431,1,0.198177775791238,1,1,0.0664682871785261,0.0411771964720462,2.73087990127431,132.517834932555
2.98615873405719,1,0.160678730178801,1,1,0.109521711693983,0.0408357821655353,2.98615873405719,136.510230965321
1.90590972811374,1,0.17051837244399,1,1,0.144865435795558,0.0558787933404475,1.90590972811374,123.911329786167
2.98986823457553,1,0.229135569035845,1,1,0.100065546288346,0.0397610318750016,2.98986823457553,133.610661667646
2.60691271240938,1,0.208543197778835,1,1,0.0663269593926067,0.0486742517497483,2.60691271240938,135.298022514039
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.30924946202504,1,0.169861895286002,1,1,0.0358012217497729,0.0495940472912605,2.30924946202504,123.04334082535
NA,NA,NA,NA,NA,NA,NA,0,0
4.81382984912871,1,0.293236137163864,1,1,0.0535473571426565,0.0581690086858276,4.81382984912871,140.679858795008
1.46911221283639,1,0.238790995189559,1,1,0.057077118617421,0.0482323203359061,1.46911221283639,130.376639868843
3.16985200247703,1,0.179884083242888,1,1,0.153371877320527,0.0443757652211463,3.16985200247703,132.327374881473
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.73572456016581,0.00329067195086335,0.163480980962799,1,1,0.00103626247933836,0.0423084899558136,2.73572456016581,129.21589355065
3.30965500568647,1,0.195683123136399,1,1,0.0125289312878782,0.0457326556150077,3.30965500568647,134.741106613413
1.80889705635368,1,0.269742838610275,1,1,0.0661892795685032,0.0556476914431887,1.80889705635368,133.885293176333
1.78991167743808,1,0.211420141814909,1,1,0.0162556366469134,0.0380874607764653,1.78991167743808,132.414352352934
1.98428401988663,1,0.158860729527348,1,1,0.0455207457451692,0.043503082169327,1.98428401988663,125.101400995059
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
6.52666066569614,1,0.17973287438132,1,1,0.0199603113445635,0.0346953384134562,6.52666066569614,145.911946187717
1.82718214218815,0.0114405738007014,0.175730037506479,1,1,0.187809318865916,0.0521926824454306,1.82718214218815,128.044131634552
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.2185927767551,1,0.198429383484195,1,1,0.0295940346627793,0.0379015566929216,3.2185927767551,131.559382505589
1.5240881268563,1,0.1843024008215,1,1,0.0532250142965063,0.0400925432681564,1.5240881268563,133.598672848901
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.68114025458204,1,0.213117961381195,1,1,0.0215618079782295,0.0376831810139496,3.68114025458204,134.719166896646
1.8108512381858,1,0.231792728133003,1,1,0.0265826048601648,0.0329341498011344,1.8108512381858,130.430277175144
2.872762691153,1,0.204088775388133,1,1,0.0904401208738802,0.0381721628515749,2.872762691153,132.424856367395
2.58070600702842,1,0.228131357277446,1,1,0.1151007976236,0.0424677809516229,2.58070600702842,128.057565915272
4.88221401543021,1,0.214719328172559,1,1,0.0328320514046507,0.0371276518343413,4.88221401543021,139.325680037136
9.45965883519738,1,0.194439380178392,1,1,0.127632931155935,0.035866974335574,9.45965883519738,154.008026885208
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.17890812703348,1,0.196115044766832,1,1,0.0401742985717874,0.0480996816254406,2.17890812703348,130.873995997817
2.15246885070805,1,0.209616268640479,1,1,0.0282294668054414,0.0357739841664409,2.15246885070805,123.670343152121
NA,NA,NA,NA,NA,NA,NA,0,0
2.85369208597954,1,0.226679815582929,1,1,0.0725558094422276,0.0450584407846757,2.85369208597954,128.614943315149
3.71550334923584,1,0.201826951118578,1,1,0.0146683436179169,0.0406668605999878,3.71550334923584,133.961481830445
3.95944289547144,1,0.194870611296851,1,1,0.0459575166304137,0.0394540280318866,3.95944289547144,117.871755798221
1.74710239867441,1,0.181111260469025,1,1,0.0559078395020978,0.0411495342531374,1.74710239867441,132.60352157035
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.88969594940893,1,0.212842677079442,1,1,0.0580215267212354,0.0386197920018364,4.88969594940893,140.563821923793
NA,NA,NA,NA,NA,NA,NA,0,0
1.97211506183988,1,0.193056411580154,1,1,0.0122600635486217,0.0400725860630639,1.97211506183988,127.480961181097
NA,NA,NA,NA,NA,NA,NA,0,0
9.14115664151007,1,0.223946736310156,1,1,0.0905829375437815,0.0471720075244841,9.14115664151007,129.62128069309
5.14642066616488,1,0.210874674689105,1,1,0.130844486554255,0.0337969985414509,5.14642066616488,140.75967053777
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.88310212297401,1,0.145915189511777,1,1,0.0236278996253074,0.0349355914763678,2.88310212297401,134.05191544617
NA,NA,NA,NA,NA,NA,NA,0,0
2.26494489764189,1,0.165382332571342,1,1,0.0657031671635046,0.0448974074018894,2.26494489764189,122.038780490742
NA,NA,NA,NA,NA,NA,NA,0,0
2.10079521194373,1,0.21731098754231,1,1,0.00583239157201637,0.0427366663660856,2.10079521194373,126.983617435083
3.33866924222397,1,0.220179806626444,1,1,0.0906500099895549,0.0496335066710779,3.33866924222397,139.331005950332
2.23299938816008,1,0.188005643096164,1,1,0.00653969524089543,0.046720199916817,2.23299938816008,120.230085444511
2.14596337482716,1,0.219071344758319,1,1,0.0423290135287555,0.054021395387533,2.14596337482716,124.970214587286
NA,NA,NA,NA,NA,NA,NA,0,0
4.38476250695184,1,0.205201301052505,1,1,0.0947213104140156,0.0395966613965614,4.38476250695184,136.110527203292
NA,NA,NA,NA,NA,NA,NA,0,0
2.66763972589644,1,0.185573461192587,1,1,0.0614292447287983,0.040551509477325,2.66763972589644,129.742803981763
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.17001383388805,1,0.21887587456394,1,1,0.0367335759204085,0.0411901250707804,3.17001383388805,120.652045386717
3.26650353710071,1,0.199105818444168,1,1,0.0117210716616131,0.0383577632956482,3.26650353710071,135.781518806577
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.83593919897073,1,0.183867123233883,1,1,0.0614331523350624,0.0408787527173822,4.83593919897073,118.925418033138
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.14248792242996,1,0.176274397937244,1,1,0.0523061550517197,0.0422608212899174,3.14248792242996,136.414179116361
NA,NA,NA,NA,NA,NA,NA,0,0
2.30737624251653,0.0605078813567381,0.225568161808217,1,1,0.287919553396079,0.0579729494161683,2.30737624251653,135.421364884828
1.25315044365479,1,0.194454912141108,1,1,0.0325775867219799,0.0414342612641677,1.25315044365479,129.374241710514
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.50844592675226,1,0.193663219682237,1,1,0.0318228158394002,0.0402173787637398,1.50844592675226,124.842248533726
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.86805486038871,1,0.218533448422681,1,1,0.0785206881373504,0.0457028222267254,1.86805486038871,128.660228806887
2.63441038405265,1,0.189057797844276,1,1,0.132807258009283,0.0423863230822604,2.63441038405265,132.08294787711
2.38404877967676,1,0.235069591546783,1,1,0.211689254613113,0.0485653187021877,2.38404877967676,130.404414464593
NA,NA,NA,NA,NA,NA,NA,0,0
3.33194426331513,1,0.190903839144924,1,1,0.0695560805155848,0.0365726372432114,3.33194426331513,127.710649312348
1.1380705875126,1,0.215132071253413,1,1,0.0822467305216252,0.0479782311830128,1.1380705875126,129.861805378333
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.37526196321656,1,0.247968124868972,1,1,0.0301957351404679,0.044945611138064,3.37526196321656,135.203814511993
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.58969504574319,1,0.274270651746684,1,1,0.0151048468214415,0.0368521772184145,1.58969504574319,130.285240295075
NA,NA,NA,NA,NA,NA,NA,0,0
3.66161461955615,1,0.237616331409036,1,1,0.0768898174142779,0.0377526229640515,3.66161461955615,136.289942809254
5.18652404510754,1,0.168391131824749,1,1,0.0206392465683747,0.0456548607384724,5.18652404510754,139.305355178997
2.29527696771754,1,0.169413521123386,1,1,0.0455233872395895,0.0353566129895342,2.29527696771754,124.972053415947
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.97286315836416,1,0.194858995856846,1,1,0.0648760488768263,0.038092303866739,2.97286315836416,138.709758123796
NA,NA,NA,NA,NA,NA,NA,0,0
1.59857765448701,1,0.201150757468602,1,1,0.00201227157426071,0.0458298971440869,1.59857765448701,125.076981813521
2.92442407092245,1,0.279277711215133,1,1,0.0242391733907459,0.0452107292473055,2.92442407092245,129.775422227443
NA,NA,NA,NA,NA,NA,NA,0,0
3.25397781548649,1,0.233653583272263,1,1,0.00557593559425042,0.055136398634911,3.25397781548649,134.332018281347
NA,NA,NA,NA,NA,NA,NA,0,0
3.67415213154065,1,0.199748690537433,1,1,0.121990418845061,0.0456257927833773,3.67415213154065,132.643900362183
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.0035270898536,1,0.23318782053167,1,1,0.0693032847927748,0.0474665305166491,3.0035270898536,137.364206015938
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
6.96577055332853,1,0.256125872123613,1,1,0.0186523852117414,0.033730193508002,6.96577055332853,146.337887791791
2.51611398015639,1,0.215944733411576,1,1,0.0418641919644891,0.0530397755952623,2.51611398015639,124.525765214921
1.649928017951,1,0.197970320929612,1,1,0.0209348741593531,0.0436873879988532,1.649928017951,127.897071377248
2.41917766000719,1,0.187659733534609,1,1,0.060032901531099,0.0394655351705321,2.41917766000719,131.827789976135
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
10.1887625482234,1,0.263503757837758,1,1,0.0892944653111083,0.056984815098921,10.1887625482234,149.039801872617
NA,NA,NA,NA,NA,NA,NA,0,0
2.33344601272126,1,0.166259839978075,1,1,0.0662654520416291,0.0423838581326246,2.33344601272126,131.573702211366
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.9103292316636,1,0.214179743322533,1,1,0.041520098606073,0.0485386381065108,2.9103292316636,135.402764181055
1.70731208389764,1,0.162147273507708,1,1,0.0381523943983398,0.0434078993262139,1.70731208389764,130.000933679539
NA,NA,NA,NA,NA,NA,NA,0,0
2.34710063164363,1,0.24284089905335,1,1,0.229989329096066,0.0356806296183151,2.34710063164363,136.420884499161
4.83064929720382,1,0.206267543485206,1,1,0.15098470338716,0.0413394916500426,4.83064929720382,139.266058934028
1.65850448197497,1,0.173907047047605,1,1,0.032729682884055,0.0503266352715654,1.65850448197497,124.58900279446
NA,NA,NA,NA,NA,NA,NA,0,0
2.28389833926537,1,0.194844595639864,1,1,0.00341822722039224,0.0405614787364266,2.28389833926537,131.423193757296
2.00657645691639,1,0.187231548895695,1,1,0.0820832483866032,0.0528025961084346,2.00657645691639,128.615927179218
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.22852857236713,1,0.180760567438433,1,1,0.0146361464746825,0.0430851905509795,2.22852857236713,124.219167746074
2.71177399514456,1,0.203520009273533,1,1,0.0198664245565433,0.0472500485266251,2.71177399514456,134.047318840282
NA,NA,NA,NA,NA,NA,NA,0,0
2.83112624093465,1,0.180299120706967,1,1,0.043814664241864,0.0453876715424635,2.83112624093465,122.809532721401
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.24393047527969,1,0.160756631644279,1,1,0.0344709622528456,0.0430198362038654,2.24393047527969,124.398904622406
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.00024757916722,1,0.206201569889563,1,1,0.115448460570612,0.0576537098018408,2.00024757916722,128.909676800356
2.368197053715,1,0.171900939007239,1,1,0.00744874699397666,0.0375065320335966,2.368197053715,121.636378736109
NA,NA,NA,NA,NA,NA,NA,0,0
2.56358582686208,1,0.197148137062815,1,1,0.0228849303034945,0.0423908800484446,2.56358582686208,128.804671637588
1.71101328819632,1,0.182676370199656,1,1,0.004235328205734,0.036807686874408,1.71101328819632,129.924781302795
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.61829001030039,1,0.200672280739497,1,1,0.0233278817874834,0.0428649890946789,2.61829001030039,130.407628049948
NA,NA,NA,NA,NA,NA,NA,0,0
4.31637922742358,0.0614937853827477,0.200934933760708,1,1,0.264384626063542,0.0436857285658393,4.31637922742358,132.525124898986
2.73196381719338,1,0.205161236829947,1,1,0.0478464602971282,0.0484504835373853,2.73196381719338,134.85830248414
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.29312150824755,1,0.282763979660105,1,1,0.0258175274003437,0.0455226024142233,2.29312150824755,122.782910071187
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.54834139587819,1,0.178600757742991,1,1,0.0368899445716487,0.0530471342372759,3.54834139587819,132.268514111512
4.3304226875737,1,0.184193850334997,1,1,0.0932341380705906,0.0436357026389168,4.3304226875737,137.920654957057
NA,NA,NA,NA,NA,NA,NA,0,0
2.99782120843541,1,0.152247704883313,1,1,0.0882115226779798,0.0395796308798408,2.99782120843541,131.845953550064
NA,NA,NA,NA,NA,NA,NA,0,0
4.12765359187352,1,0.148984994818542,1,1,0.0257174768794753,0.040955137620211,4.12765359187352,138.275804814756
3.45162036614248,1,0.222570772240997,1,1,0.0699594465792982,0.0536297848394769,3.45162036614248,126.160622500328
NA,NA,NA,NA,NA,NA,NA,0,0
4.22363537234201,1,0.150448197903396,1,1,0.08595291274063,0.0422576458476354,4.22363537234201,136.80517777136
NA,NA,NA,NA,NA,NA,NA,0,0
2.97393756874188,1,0.241447975699549,1,1,0.00361350837305701,0.0486642584633874,2.97393756874188,128.856624980331
2.28500534302539,1,0.189512403674308,1,1,0.0633884227810751,0.0349433064583151,2.28500534302539,127.131090544969
