"base_value_negbinlin","b_value_negbinlin","w_value_negbinlin","b_nb_lin","w_nb_lin","r_nb_lin","m_nb_lin","dist_w_nb_lin","bic_nblin"
5.05981376514363,1,0.0477763054062642,1,1,0.00525319563514948,0.0100799083604727,5.05981376514363,620.976568369117
3.05381652847007,1,0.04650007303258,1,1,0.00836383648536077,0.0165984454205761,3.05381652847007,616.912656340503
5.18410385968225,1,0.031177743335811,1,1,0.0197029271284952,0.00352557502765182,5.18410385968225,627.1363569693
4.3787931676026,1,0.0348317106706732,1,1,0.00471999957659254,0.00471999957659254,4.3787931676026,623.168276170681
3.18940108990002,1,0.0548223439243445,1,1,0.0160810033611531,0.0125451004689406,3.18940108990002,623.119123119083
6.62004403340881,1,0.0395253643666425,1,1,0.0366198632464594,0.0105871408308892,6.62004403340881,621.488768059583
5.28204951081758,1,0.0363704991358948,1,1,0.0106442241323845,0.0116322618170724,5.28204951081758,605.922104530462
5.53379429054397,0.00226809271615542,0.0344594438350297,1,1,0.0369097585468913,0.00867211091405722,5.53379429054397,614.91549699058
NA,NA,NA,NA,NA,NA,NA,0,0
3.26430063340663,1,0.0430246356782617,1,1,0.0244878025247522,0.0110697544555676,3.26430063340663,617.186593178032
6.93972729146949,1,0.0519847570674596,1,1,0.0117560741263057,0.00652556481741288,6.93972729146949,600.523864867072
5.89234689010095,1,0.0488229600691671,1,1,0.0144064098646692,0.0121646729751956,5.89234689010095,612.265369928106
3.93484746751701,1,0.0473898733051975,1,1,0.0420038381390291,0.011125091523217,3.93484746751701,613.409792652144
3.87286335141467,1,0.0410008732213895,1,1,0.0189153500003188,0.0072215282688456,3.87286335141467,602.842290668867
NA,NA,NA,NA,NA,NA,NA,0,0
4.73993582593569,1,0.040966915833473,1,1,0.0249891152763435,0.00271777031651048,4.73993582593569,620.007957596812
6.1207233471286,1,0.0480231964696661,1,1,0.0275384081676876,0.00863997810830832,6.1207233471286,610.975025492958
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
6.00093078062864,1,0.0668622337761619,1,1,0.00189819284840395,0.00789328776529835,6.00093078062864,625.22287957795
5.680615879261,1,0.0453379076328825,1,1,0.0157174914754885,0.00493533539008115,5.680615879261,621.301933115959
6.40158555966797,1,0.0430836758942594,1,1,0.00704553310796902,0.00921811518573364,6.40158555966797,619.257814858895
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.53052114790552,1,0.055788103217332,1,1,0.00679830405170745,0.00679830405170745,3.53052114790552,628.929311442354
5.49832802970648,1,0.0462158086421397,1,1,0.00911440688971827,0.0071604343808785,5.49832802970648,621.780191518134
5.81308313414233,1,0.0378991174371449,1,1,0.00972192062943552,0.00972192062943552,5.81308313414233,632.090123503597
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.83925917521192,1,0.0515025606538051,1,1,0.0178845851726934,0.0100051642940544,3.83925917521192,621.360169439486
11.1253852565625,1,0.0317491181526764,1,1,0.00284756617985546,0.00879073317713609,11.1253852565625,625.891530683817
3.75233631303328,1,0.0371412102358855,1,1,0.0279194260798841,0.00937432234308257,3.75233631303328,621.89385002496
4.90566168154103,1,0.0388994698726351,1,1,0.017832610376709,0.0125199073834051,4.90566168154103,615.868956784972
7.46660398826151,1,0.0624870152664064,1,1,0.000765479431619695,0.00709871566269993,7.46660398826151,597.539116754716
9.60057127561076,1,0.0433161629328228,1,1,0.0195661573000571,0.00642997672155649,9.60057127561076,606.870472654766
NA,NA,NA,NA,NA,NA,NA,0,0
5.06399182990708,1,0.0346259526910356,1,1,0.00589359634260392,0.00611314090872912,5.06399182990708,608.57015391253
7.34744645889025,1,0.0427507756748385,1,1,0.00939031879754458,0.00730996134488383,7.34744645889025,611.940843480736
4.11208699756864,1,0.0448389341661272,1,1,0.0030641640839876,0.00698841487172786,4.11208699756864,641.726727688943
5.24694378428222,1,0.0307416919928237,1,1,0.0131615654723345,0.0104891317107806,5.24694378428222,623.79164465522
2.98177577152061,1,0.0420124433603869,1,1,0.00506626958872734,0.0120167987649285,2.98177577152061,611.169079926774
7.17198194866117,1,0.0453318567617926,1,1,0.00537831523001657,0.00761683709366781,7.17198194866117,621.471165689568
NA,NA,NA,NA,NA,NA,NA,0,0
3.94925601243369,1,0.0356765091894791,1,1,0.00382828117471641,0.00812903873686729,3.94925601243369,621.105447187429
8.83569472823448,1,0.0376223291471185,1,1,0.00540359404722921,0.0067312677166863,8.83569472823448,630.749708061342
NA,NA,NA,NA,NA,NA,NA,0,0
4.98942730201463,1,0.0375701626902049,1,1,0.0304933155742176,0.00807925488906335,4.98942730201463,638.339487426058
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
6.69657762272528,1,0.0387227804120949,1,1,0.0219643171013396,0.0139327959873554,6.69657762272528,622.240330112664
4.63211747878458,1,0.0439729486422503,1,1,0.0140924473174018,0.00834506295405873,4.63211747878458,622.914014723798
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.91892633640164,1,0.0399535956206459,1,1,0.00270635283166583,0.00753367981724519,2.91892633640164,616.792978489882
NA,NA,NA,NA,NA,NA,NA,0,0
6.74900046529882,1,0.0538949571203754,1,1,0.00199386228287986,0.00673146302574915,6.74900046529882,596.447716302831
3.53255724775986,0.00566641588846167,0.0407373953708513,1,1,0.046566089610126,0.00628843990264982,3.53255724775986,614.324501920771
NA,NA,NA,NA,NA,NA,NA,0,0
6.25856111634383,1,0.0440807148478251,1,1,0.0119102523955038,0.0150762165558434,6.25856111634383,614.201971658033
NA,NA,NA,NA,NA,NA,NA,0,0
5.15949469453755,1,0.0483452994604651,1,1,0.0312328595530035,0.0178452605775278,5.15949469453755,612.667157224142
NA,NA,NA,NA,NA,NA,NA,0,0
7.81849846108537,1,0.0443934890391929,1,1,0.00379326244804393,0.00715988474225822,7.81849846108537,599.859371188163
7.14206417121199,1,0.0460881731409008,1,1,0.0129820350743488,0.0111638199542883,7.14206417121199,623.852467157927
5.7995484269479,1,0.0277362333930921,1,1,0.0255818865371682,0.00348640656146775,5.7995484269479,622.467130174846
4.4898832930125,1,0.045173849752514,1,1,0.00193692888815837,0.0168871720249721,4.4898832930125,606.664742489328
4.10860933471307,1,0.0479993983480627,1,1,0.000251512783076897,0.00926621912450717,4.10860933471307,626.849503930434
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
5.15090723161621,1,0.0368302118458433,1,1,0.00541556516542777,0.00610370353654982,5.15090723161621,626.186063142237
7.64579854373928,1,0.03962643240305,1,1,0.000479357434453144,0.0158151989474067,7.64579854373928,609.157054415762
5.31253782172116,1,0.0467187761781489,1,1,0.0124441727174499,0.0125482826541368,5.31253782172116,616.673978083571
6.2740669696163,1,0.039492244394279,1,1,0.00904813116543469,0.00769615665103892,6.2740669696163,621.45302492128
4.33906059347878,1,0.04058070848597,1,1,2.5740662539384e-05,0.00731360540457873,4.33906059347878,618.461721313082
6.54007032094501,1,0.0325331145392611,1,1,0.00430970104260418,0.010231661350234,6.54007032094501,602.149672700886
6.76905269487921,1,0.0445518917307892,1,1,0.0052598222345732,0.00939072536457513,6.76905269487921,622.885450155796
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.25387766995242,1,0.0534706724444517,1,1,0.0132396825024944,0.00931719957641116,4.25387766995242,611.97565676747
12.8608122074036,1,0.0480182954428293,1,1,0.000578826357665973,0.0082044608973861,12.8608122074036,597.483097614131
NA,NA,NA,NA,NA,NA,NA,0,0
8.0380152765254,1,0.0504174952748593,1,1,0.00864090659380258,0.0106678856958885,8.0380152765254,606.395497575504
4.01125702055349,1,0.0409995302206894,1,1,0.00218110905387697,0.0122464274838542,4.01125702055349,613.295042298807
7.94879442804036,1,0.0282694580985319,1,1,0.00526386860207815,0.0125757576764284,7.94879442804036,629.798571404595
3.69195150874382,1,0.0392771471972439,1,1,0.00426786717049428,0.00756032374709797,3.69195150874382,614.756924411988
3.75945262569403,1,0.0446776179631352,1,1,0.0129929099897004,0.0141140083629544,3.75945262569403,607.319893706465
3.32200207712361,1,0.043498747707625,1,1,0.00885633909160443,0.0120499501795463,3.32200207712361,625.101070979961
NA,NA,NA,NA,NA,NA,NA,0,0
7.6097204942208,1,0.0482872627954715,1,1,0.00473823662233732,0.00808203431603383,7.6097204942208,618.554766685519
3.99821599295569,1,0.0534967595745088,1,1,0.00286335112189393,0.00674336480051795,3.99821599295569,633.064668277604
4.95567765598089,1,0.055785473261544,1,1,0.0231107556122643,0.0106839574198168,4.95567765598089,606.136919568385
4.7131664938899,1,0.0433450780294731,1,1,0.00790898041988522,0.0136137630138904,4.7131664938899,631.110898603234
4.33312480435,1,0.0493909723826772,1,1,0.00187420346337874,0.00945871505779717,4.33312480435,604.54511928063
3.87545483035432,1,0.0355075417470801,1,1,0.00932967897409258,0.00683117554469246,3.87545483035432,627.875103175142
2.77263335626056,1,0.0544401358515031,1,1,0.0267533453018728,0.0168040427677566,2.77263335626056,612.391738391235
4.17084208213655,1,0.0497014434386471,1,1,0.0238909360149655,0.0142499206491303,4.17084208213655,604.080382491159
4.82420472652664,0.0414720709568227,0.0392347397941752,1,1,0.0808419334141737,0.00410179579435049,4.82420472652664,616.018043702297
3.54212556906909,1,0.0535478381978677,1,1,0.0415504903026841,0.0079977996553162,3.54212556906909,617.5889107375
NA,NA,NA,NA,NA,NA,NA,0,0
5.59602957473014,1,0.0515020648501721,1,1,0.0179306761637531,0.00792591336873233,5.59602957473014,614.10774371977
3.79971698309708,1,0.0510895822117761,1,1,0.0124954141871575,0.0098048126049102,3.79971698309708,622.512469121893
4.61614582233766,1,0.0384608051483774,1,1,0.0237631174282376,0.00947303856664577,4.61614582233766,605.925557302357
4.76822696857672,1,0.0426105766434374,1,1,0.00512065859042367,0.00666914240781521,4.76822696857672,607.766170941692
8.58933496195122,1,0.0290489097648309,1,1,0.00834606993237675,0.00550124001402167,8.58933496195122,602.47976214035
3.81363557813431,1,0.0387789076202823,1,1,0.0209127898688236,0.00819498142898631,3.81363557813431,645.440515378964
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
10.4914799264579,1,0.047609140987211,1,1,0.0326995333739509,0.014061923853841,10.4914799264579,595.091654451046
6.28776578019885,1,0.0569042458705385,1,1,0.0156707808715895,0.00560259608146312,6.28776578019885,599.717352889628
4.72273040851922,1,0.0568898340411428,1,1,0.00513729344108735,0.00685786202743905,4.72273040851922,634.462346871531
NA,NA,NA,NA,NA,NA,NA,0,0
5.01882783146525,1,0.0555760501314926,1,1,0.019140201082055,0.00828006702199309,5.01882783146525,630.50276576915
8.51539715179718,1,0.0368705833965659,1,1,0.015351924882473,0.00687735770092543,8.51539715179718,601.930932938686
4.51062300615425,1,0.0321160089391012,1,1,0.0017076612373258,0.00656336462165413,4.51062300615425,604.519497394908
NA,NA,NA,NA,NA,NA,NA,0,0
4.66307712379412,1,0.0367052837444595,1,1,0.00409605523167037,0.0123293229996521,4.66307712379412,609.236792767199
3.91927747112149,1,0.0280159932831129,1,1,0.0119015535098884,0.00795021143382319,3.91927747112149,604.192233525162
5.08478479892023,1,0.0562198815628265,1,1,0.00452264974052127,0.00939788428336831,5.08478479892023,613.460511661608
5.73980623296507,1,0.0452352135273517,1,1,0.00301968354613549,0.0119725599904503,5.73980623296507,603.572243269111
NA,NA,NA,NA,NA,NA,NA,0,0
7.92080077544029,1,0.04190760584339,1,1,0.0180559512150275,0.00656639696429455,7.92080077544029,596.812075265608
17.5446337646365,1,0.0485775385668793,1,1,0.00295631195038242,0.00996576326049417,17.5446337646365,578.389319441216
5.03613332676089,1,0.0316173570279314,1,1,0.00575703561669481,0.00597850852586046,5.03613332676089,610.014319857771
10.8777502313825,1,0.0481337856472042,1,1,0.000776437396567535,0.0112879782015297,10.8777502313825,623.804907710362
8.27815337359325,1,0.0492022511138641,1,1,0.021819634394959,0.00913895332054671,8.27815337359325,625.648551188131
NA,NA,NA,NA,NA,NA,NA,0,0
4.60897318194722,1,0.0277349280408368,1,1,0.00198376097747273,0.0104405904002554,4.60897318194722,618.711388536853
3.8801924837665,1,0.0363121973592125,1,1,0.0116263775262541,0.0104712448810499,3.8801924837665,610.824481526017
3.2089833698881,1,0.0335570179277425,1,1,0.00680095142737306,0.0046273956319883,3.2089833698881,610.82087135822
10.0112004977726,1,0.0461292564424503,1,1,0.0153604794162144,0.0112150534766478,10.0112004977726,600.080383086415
4.32997071913491,1,0.0366220527141265,1,1,0.00210489071258378,0.00407188747742988,4.32997071913491,624.562539438769
4.94438726172378,0.00191022509160439,0.0319304246126779,1,1,0.0338442385560032,0.0113076641777109,4.94438726172378,615.213966202795
9.48238832439376,1,0.0422759296992999,1,1,0.00174369841622117,0.00354884699398764,9.48238832439376,596.967044597601
9.08475485550188,1,0.0551202730770439,1,1,0.0259740516515827,0.0102142330002247,9.08475485550188,614.599847576739
NA,NA,NA,NA,NA,NA,NA,0,0
