"base_value_negbinquad","b_value_negbinquad","w_value_negbinquad","b_nb_quad","w_nb_quad","r_nb_quad","m_nb_quad","dist_w_nb_quad","bic_nbquad"
1.17448643511268,1,0.186899625841326,1,1,0.0618003816230471,0.0482229857704595,1.17448643511268,120.902337980331
NA,NA,NA,NA,NA,NA,NA,0,0
0.424077007181774,1,0.187428539562694,1,1,0.114204073370214,0.0493472823772882,0.424077007181774,129.908955312208
0.704068139815518,1,0.237424915054178,1,1,0.0136750283803353,0.0617840781911101,0.704068139815518,127.955392270885
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.431222635748478,1,0.207922188380347,1,1,0.0196119821332642,0.0375239139383578,0.431222635748478,130.612796808467
2.13081573227043,1,0.211691708504819,1,1,0.0433236781078495,0.0427318662519245,2.13081573227043,136.83641594077
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.158964462276982,1,0.22556545565632,1,1,0.00637167268527228,0.0444791826360589,0.158964462276982,130.562940407402
1.82432498267507,1,0.180250418129348,1,1,0.0613811738309848,0.0414312421132168,1.82432498267507,138.071999823548
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.972931880380026,1,0.186942824354153,1,1,0.0380751507421193,0.0457969567292131,0.972931880380026,132.804217110262
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.12042318397183,0.228157994765026,0.183887552777605,1,1,0.414949179941304,0.0380010086630802,2.12042318397183,139.418995087187
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.67015045336625,1,0.212110280932928,1,1,0.0669415170480555,0.0537720403168601,1.67015045336625,146.701526425664
1.70643042230236,1,0.230629008382649,1,1,0.0562817779459043,0.046796896061613,1.70643042230236,141.458635214757
NA,NA,NA,NA,NA,NA,NA,0,0
0.270884622072622,1,0.206349776424361,1,1,0.0888976320516205,0.0439164189833682,0.270884622072622,126.237874613949
0.452424442634855,1,0.193176018976303,1,1,0.00395699518196254,0.0376248929112863,0.452424442634855,136.183172989474
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.875757846823247,1,0.185625197584004,1,1,0.0174456956446152,0.0404166966289463,0.875757846823247,125.955461037219
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.860235369031222,1,0.204293885873066,1,1,0.0292865578789648,0.059372093970518,0.860235369031222,131.644930343538
NA,NA,NA,NA,NA,NA,NA,0,0
0.694047120631025,1,0.170672388807553,1,1,0.035043918977092,0.0440063702737801,0.694047120631025,132.241571293086
0.417876772099051,1,0.282248710163901,1,1,0.0854330339700869,0.0369085937352534,0.417876772099051,133.925215726683
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.17816815367918,1,0.267371620736143,1,1,0.22327279376651,0.0339426531299078,1.17816815367918,140.467738829095
0.24422294199,1,0.166281277547229,1,1,0.0359478230954526,0.0544787770616442,0.24422294199,131.792854027697
NA,NA,NA,NA,NA,NA,NA,0,0
0.570538714428805,1,0.198177775791238,1,1,0.0664682871785261,0.0411771964720462,0.570538714428805,132.517834932555
1.13083098234619,1,0.160678730178801,1,1,0.109521711693983,0.0408357821655353,1.13083098234619,136.510230965321
0.49858302399208,1,0.17051837244399,1,1,0.144865435795558,0.0558787933404475,0.49858302399208,123.911329786167
2.09230724198993,1,0.229135569035845,1,1,0.100065546288346,0.0397610318750016,2.09230724198993,133.610661667646
0.706628530043029,1,0.208543197778835,1,1,0.0663269593926067,0.0486742517497483,0.706628530043029,135.298022514039
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.471721151655914,1,0.169861895286002,1,1,0.0358012217497729,0.0495940472912605,0.471721151655914,123.04334082535
NA,NA,NA,NA,NA,NA,NA,0,0
2.89054786689354,1,0.293236137163864,1,1,0.0535473571426565,0.0581690086858276,2.89054786689354,140.679858795008
0.179227909634142,1,0.238790995189559,1,1,0.057077118617421,0.0482323203359061,0.179227909634142,130.376639868843
0.731355471771957,1,0.179884083242888,1,1,0.153371877320527,0.0443757652211463,0.731355471771957,132.327374881473
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.23648691929224,0.00329067195086335,0.163480980962799,1,1,0.00103626247933836,0.0423084899558136,1.23648691929224,129.21589355065
1.06813801796723,1,0.195683123136399,1,1,0.0125289312878782,0.0457326556150077,1.06813801796723,134.741106613413
0.394182942832713,1,0.269742838610275,1,1,0.0661892795685032,0.0556476914431887,0.394182942832713,133.885293176333
0.50919321879588,1,0.211420141814909,1,1,0.0162556366469134,0.0380874607764653,0.50919321879588,132.414352352934
0.341121412566209,1,0.158860729527348,1,1,0.0455207457451692,0.043503082169327,0.341121412566209,125.101400995059
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.53167775299794,1,0.17973287438132,1,1,0.0199603113445635,0.0346953384134562,3.53167775299794,145.911946187717
0.283302212648795,0.0114405738007014,0.175730037506479,1,1,0.187809318865916,0.0521926824454306,0.283302212648795,128.044131634552
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.992793003987951,1,0.198429383484195,1,1,0.0295940346627793,0.0379015566929216,0.992793003987951,131.559382505589
0.183204886528687,1,0.1843024008215,1,1,0.0532250142965063,0.0400925432681564,0.183204886528687,133.598672848901
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.1060163815352,1,0.213117961381195,1,1,0.0215618079782295,0.0376831810139496,1.1060163815352,134.719166896646
0.328532039637571,1,0.231792728133003,1,1,0.0265826048601648,0.0329341498011344,0.328532039637571,130.430277175144
0.634485029813096,1,0.204088775388133,1,1,0.0904401208738802,0.0381721628515749,0.634485029813096,132.424856367395
0.680507451441064,1,0.228131357277446,1,1,0.1151007976236,0.0424677809516229,0.680507451441064,128.057565915272
3.0226987173887,1,0.214719328172559,1,1,0.0328320514046507,0.0371276518343413,3.0226987173887,139.325680037136
5.95120384545944,1,0.194439380178392,1,1,0.127632931155935,0.035866974335574,5.95120384545944,154.008026885208
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.771538098488558,1,0.196115044766832,1,1,0.0401742985717874,0.0480996816254406,0.771538098488558,130.873995997817
0.672521210221281,1,0.209616268640479,1,1,0.0282294668054414,0.0357739841664409,0.672521210221281,123.670343152121
NA,NA,NA,NA,NA,NA,NA,0,0
1.3871567644172,1,0.226679815582929,1,1,0.0725558094422276,0.0450584407846757,1.3871567644172,128.614943315149
3.41861095557281,1,0.201826951118578,1,1,0.0146683436179169,0.0406668605999878,3.41861095557281,133.961481830445
1.49519116370528,1,0.194870611296851,1,1,0.0459575166304137,0.0394540280318866,1.49519116370528,117.871755798221
0.268914382628434,1,0.181111260469025,1,1,0.0559078395020978,0.0411495342531374,0.268914382628434,132.60352157035
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.01145119068795,1,0.212842677079442,1,1,0.0580215267212354,0.0386197920018364,2.01145119068795,140.563821923793
NA,NA,NA,NA,NA,NA,NA,0,0
0.480776759219061,1,0.193056411580154,1,1,0.0122600635486217,0.0400725860630639,0.480776759219061,127.480961181097
NA,NA,NA,NA,NA,NA,NA,0,0
19.4721550536457,1,0.223946736310156,1,1,0.0905829375437815,0.0471720075244841,19.4721550536457,129.62128069309
2.72606438430961,1,0.210874674689105,1,1,0.130844486554255,0.0337969985414509,2.72606438430961,140.75967053777
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.4254999258594,1,0.145915189511777,1,1,0.0236278996253074,0.0349355914763678,1.4254999258594,134.05191544617
NA,NA,NA,NA,NA,NA,NA,0,0
0.560840538821407,1,0.165382332571342,1,1,0.0657031671635046,0.0448974074018894,0.560840538821407,122.038780490742
NA,NA,NA,NA,NA,NA,NA,0,0
0.282667189675715,1,0.21731098754231,1,1,0.00583239157201637,0.0427366663660856,0.282667189675715,126.983617435083
1.67362575457806,1,0.220179806626444,1,1,0.0906500099895549,0.0496335066710779,1.67362575457806,139.331005950332
0.442916958799844,1,0.188005643096164,1,1,0.00653969524089543,0.046720199916817,0.442916958799844,120.230085444511
0.43684260722887,1,0.219071344758319,1,1,0.0423290135287555,0.054021395387533,0.43684260722887,124.970214587286
NA,NA,NA,NA,NA,NA,NA,0,0
1.18942656694359,1,0.205201301052505,1,1,0.0947213104140156,0.0395966613965614,1.18942656694359,136.110527203292
NA,NA,NA,NA,NA,NA,NA,0,0
0.670406842582775,1,0.185573461192587,1,1,0.0614292447287983,0.040551509477325,0.670406842582775,129.742803981763
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.677531360942839,1,0.21887587456394,1,1,0.0367335759204085,0.0411901250707804,0.677531360942839,120.652045386717
1.65731517125118,1,0.199105818444168,1,1,0.0117210716616131,0.0383577632956482,1.65731517125118,135.781518806577
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.72586466837895,1,0.183867123233883,1,1,0.0614331523350624,0.0408787527173822,1.72586466837895,118.925418033138
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.896635308324125,1,0.176274397937244,1,1,0.0523061550517197,0.0422608212899174,0.896635308324125,136.414179116361
NA,NA,NA,NA,NA,NA,NA,0,0
0.629353295415105,0.0605078813567381,0.225568161808217,1,1,0.287919553396079,0.0579729494161683,0.629353295415105,135.421364884828
0.148836123050656,1,0.194454912141108,1,1,0.0325775867219799,0.0414342612641677,0.148836123050656,129.374241710514
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.169756919619156,1,0.193663219682237,1,1,0.0318228158394002,0.0402173787637398,0.169756919619156,124.842248533726
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.513727090249591,1,0.218533448422681,1,1,0.0785206881373504,0.0457028222267254,0.513727090249591,128.660228806887
0.456483344324939,1,0.189057797844276,1,1,0.132807258009283,0.0423863230822604,0.456483344324939,132.08294787711
0.351060995749912,1,0.235069591546783,1,1,0.211689254613113,0.0485653187021877,0.351060995749912,130.404414464593
NA,NA,NA,NA,NA,NA,NA,0,0
0.774982973592307,1,0.190903839144924,1,1,0.0695560805155848,0.0365726372432114,0.774982973592307,127.710649312348
0.116034664861256,1,0.215132071253413,1,1,0.0822467305216252,0.0479782311830128,0.116034664861256,129.861805378333
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.09532430907533,1,0.247968124868972,1,1,0.0301957351404679,0.044945611138064,1.09532430907533,135.203814511993
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.165925127469404,1,0.274270651746684,1,1,0.0151048468214415,0.0368521772184145,0.165925127469404,130.285240295075
NA,NA,NA,NA,NA,NA,NA,0,0
1.26539555951156,1,0.237616331409036,1,1,0.0768898174142779,0.0377526229640515,1.26539555951156,136.289942809254
1.70747962174876,1,0.168391131824749,1,1,0.0206392465683747,0.0456548607384724,1.70747962174876,139.305355178997
0.3594548392842,1,0.169413521123386,1,1,0.0455233872395895,0.0353566129895342,0.3594548392842,124.972053415947
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.728669515181512,1,0.194858995856846,1,1,0.0648760488768263,0.038092303866739,0.728669515181512,138.709758123796
NA,NA,NA,NA,NA,NA,NA,0,0
0.393289629465038,1,0.201150757468602,1,1,0.00201227157426071,0.0458298971440869,0.393289629465038,125.076981813521
1.10324296824789,1,0.279277711215133,1,1,0.0242391733907459,0.0452107292473055,1.10324296824789,129.775422227443
NA,NA,NA,NA,NA,NA,NA,0,0
0.769058176450442,1,0.233653583272263,1,1,0.00557593559425042,0.055136398634911,0.769058176450442,134.332018281347
NA,NA,NA,NA,NA,NA,NA,0,0
2.84827277889589,1,0.199748690537433,1,1,0.121990418845061,0.0456257927833773,2.84827277889589,132.643900362183
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.5740723214511,1,0.23318782053167,1,1,0.0693032847927748,0.0474665305166491,3.5740723214511,137.364206015938
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.29141956345498,1,0.256125872123613,1,1,0.0186523852117414,0.033730193508002,4.29141956345498,146.337887791791
0.414584808539616,1,0.215944733411576,1,1,0.0418641919644891,0.0530397755952623,0.414584808539616,124.525765214921
0.319506030354244,1,0.197970320929612,1,1,0.0209348741593531,0.0436873879988532,0.319506030354244,127.897071377248
0.819529179728745,1,0.187659733534609,1,1,0.060032901531099,0.0394655351705321,0.819529179728745,131.827789976135
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
21.2838121093291,1,0.263503757837758,1,1,0.0892944653111083,0.056984815098921,21.2838121093291,149.039801872617
NA,NA,NA,NA,NA,NA,NA,0,0
0.683134362849631,1,0.166259839978075,1,1,0.0662654520416291,0.0423838581326246,0.683134362849631,131.573702211366
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.572535533325613,1,0.214179743322533,1,1,0.041520098606073,0.0485386381065108,0.572535533325613,135.402764181055
0.188677617833548,1,0.162147273507708,1,1,0.0381523943983398,0.0434078993262139,0.188677617833548,130.000933679539
NA,NA,NA,NA,NA,NA,NA,0,0
0.488916582668576,1,0.24284089905335,1,1,0.229989329096066,0.0356806296183151,0.488916582668576,136.420884499161
1.40146145789836,1,0.206267543485206,1,1,0.15098470338716,0.0413394916500426,1.40146145789836,139.266058934028
0.313503208832981,1,0.173907047047605,1,1,0.032729682884055,0.0503266352715654,0.313503208832981,124.58900279446
NA,NA,NA,NA,NA,NA,NA,0,0
0.332810907995146,1,0.194844595639864,1,1,0.00341822722039224,0.0405614787364266,0.332810907995146,131.423193757296
0.459141937731158,1,0.187231548895695,1,1,0.0820832483866032,0.0528025961084346,0.459141937731158,128.615927179218
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.532363078953548,1,0.180760567438433,1,1,0.0146361464746825,0.0430851905509795,0.532363078953548,124.219167746074
0.570100181379229,1,0.203520009273533,1,1,0.0198664245565433,0.0472500485266251,0.570100181379229,134.047318840282
NA,NA,NA,NA,NA,NA,NA,0,0
0.738469230760329,1,0.180299120706967,1,1,0.043814664241864,0.0453876715424635,0.738469230760329,122.809532721401
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.342068505012719,1,0.160756631644279,1,1,0.0344709622528456,0.0430198362038654,0.342068505012719,124.398904622406
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
0.353600830519791,1,0.206201569889563,1,1,0.115448460570612,0.0576537098018408,0.353600830519791,128.909676800356
0.771645336082994,1,0.171900939007239,1,1,0.00744874699397666,0.0375065320335966,0.771645336082994,121.636378736109
NA,NA,NA,NA,NA,NA,NA,0,0
0.606687815737949,1,0.197148137062815,1,1,0.0228849303034945,0.0423908800484446,0.606687815737949,128.804671637588
0.697999484725401,1,0.182676370199656,1,1,0.004235328205734,0.036807686874408,0.697999484725401,129.924781302795
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.15105205004873,1,0.200672280739497,1,1,0.0233278817874834,0.0428649890946789,1.15105205004873,130.407628049948
NA,NA,NA,NA,NA,NA,NA,0,0
1.68110704295795,0.0614937853827477,0.200934933760708,1,1,0.264384626063542,0.0436857285658393,1.68110704295795,132.525124898986
