"base_value_negbinquad","bic_nbquad"
2.3817089769101,157.180338337668
0.524687524938591,168.904323295596
1.03017600026166,174.47897372304
3.45685318661829,177.835699987576
0.327866846527898,159.299959549948
0.926544398668776,152.961329040143
0.24895855431056,148.242260564994
0.536513641401227,173.853883118533
3.24670214433479,175.142267102416
1.21056933292129,173.426295463608
3.78265921072255,177.927233938862
0.189235089291007,178.163589869726
0.268170898940533,169.238185204537
0.293444611805408,167.939956112528
1.23977527442605,183.590986380786
0.893079840877717,165.971599090609
12.2522253322747,168.801587486657
7.47198385457927,180.776767375318
7.2696303610019,179.423310894623
2.23852914079141,174.889193876404
0.450983636380722,157.058915448536
5.88920993871805,169.41719286016
0.303498356462117,171.28241138851
3.44422311324246,167.651836158616
10.8499041900731,181.72415214902
0.506564567853707,170.49090726802
1.35090531191488,175.698328066956
1.17731961883216,185.312129184083
1.37734144341587,174.059768760804
0.107785961222335,174.480429558548
0.464964323956768,159.516232052949
0.349224472005765,163.305855651368
0.812650318283942,163.582704412075
0.421767352598016,169.002471595226
4.02558705399035,195.830791192928
6.16992336960214,180.640756152194
0.475936200069338,158.301766612464
0.938706555379913,167.911364578783
0.356235140674559,156.117228722741
3.04614603705111,171.792878642504
0.444758211767197,181.071265634834
0.602217233517933,162.820753768768
0.464665981455999,171.554849565606
0.436427698434471,176.528592255335
1.0867965031093,180.779378637715
9.91654594228068,171.824123111359
0.269108493533345,159.703917525843
1.19546859317779,156.468810703439
0.625917306235412,159.722475978251
4.40911247058514,144.223117878935
7.25603478511487,174.510825807992
5.81148562995877,174.820466924078
1.20393578395321,163.706983300895
1.75381585633921,168.852906967192
0.268182828644125,159.344340760759
0.454497649066349,169.153776657057
5.21463341126658,173.214897201059
0.379521785603728,168.846316243248
0.666774156252724,180.654985465834
0.686896501283366,167.001600232504
0.380660825311653,167.077461208342
1.36869423145746,179.286253507497
0.657255225680457,158.341821459388
0.493787567697181,166.396103806446
2.82012777487397,162.932321992975
0.776543817012202,149.721961756029
6.0786886167156,154.891939125514
2.14821202029519,162.809561039514
3.15323451962874,180.985685857351
7.33065237368414,182.630834105508
0.82108226453709,153.927522872113
34.035555783945,213.965157446031
0.142035476890502,180.858770757853
2.37239798426592,179.395646678427
0.283877810926289,164.292094655058
3.56396432733536,183.743671956428
1.08055830164566,171.382606447576
0.526140268695894,158.767004568353
3.47397850555389,181.055934593481
0.78722380333378,173.237713751169
0.522256769849561,175.140826073977
0.178507876229327,167.249680748702
1.1104488779595,175.189380819291
5.24175034878945,184.74989132432
0.459829792445947,172.987876131337
0.6619923903485,190.220499334085
1.66829099854175,168.821101810824
3.89983701045591,173.966733791382
1.36093169649473,167.722991432422
4.33612600770653,186.290920177748
1.16476552334997,171.834111297287
0.728770264285193,157.423857589335
3.25250667242875,178.33112662954
0.571271457260231,153.910736873277
3.47794494788667,171.95916968634
1.57265423874541,155.558559363736
2.99536141462736,181.87603485684
0.878090479965591,151.902039853761
12.1051793561403,178.679985475093
6.71338660651444,189.296189859223
0.693970744690327,173.540998565506
0.244760394640654,178.385394255772
8.69331380529199,187.163428930593
0.568962033604255,166.001947386838
0.840298337403692,172.182888779576
1.29267702407693,157.794068705441
4.11041534208566,187.783292216396
1.37790124492058,174.060327651118
1.04613949869785,157.977453474009
0.811609956578195,181.688117975498
1.2763469510431,183.009855404076
0.424034809386694,178.142752080625
1.18657267938385,159.723710582342
1.25193759283871,168.098256199121
0.994016600600758,164.522789506924
1.26386188482606,157.78709594687
1.49466419695978,165.812942313155
0.822431910025373,181.68115169458
0.509619039974771,166.899097185781
0.402327547026141,166.008180426541
1.55111828397906,164.744586501691
0.594805037280305,151.305042565645
0.472294669941275,166.425651895575
1.89927856681782,158.233044399131
0.814295385716054,171.013320907086
7.43682987245462,175.503809653411
0.868232220796301,166.057469532344
0.564556422280028,163.45488982762
4.2669065108092,164.548630574521
2.03985399731664,171.474284506452
0.564414197737873,180.352195140652
0.906747311700921,142.962090473389
0.860702401783365,189.131537357904
0.806299774573776,158.267460305084
0.92340643018436,184.310919949366
2.11890626816055,159.045576890568
0.348962438455197,144.401334076649
0.346821345217216,170.150183938604
2.84109336605534,192.69377892635
0.493178865312702,158.01750049353
0.851621294173051,161.044429379395
1.41246753712608,178.309446775181
0.485155462105456,169.218357053317
3.4927885125168,173.366915760614
8.08259080750788,165.102601548307
1.75659618499347,160.62859242265
1.92976161067528,171.422469075076
0.405490404565872,168.843746479369
0.264418179374774,176.905602745059
1.80579226236004,175.898660564622
5.72179699376079,179.147401518738
3.52189530654855,179.358508636805
0.773770995358672,168.703781636818
2.08737364776236,178.963653036605
4.37004071918559,171.247131304611
4.39327459139564,166.464408092059
0.92975802609077,163.872563389697
2.41796363011988,178.680429836766
1.06601372974312,171.950225065603
1.44330253143788,160.152752050769
1.0770939266762,178.052517498243
1.84682800133603,162.843013544566
0.397047506316235,176.604257314747
0.105950384644114,165.501517353404
0.580294507479663,165.28414171056
1.61172337010634,164.384154233581
0.681394098511459,168.249119938206
1.42785297444097,156.686104242254
0.494602796259272,182.878317722079
7.59899937517395,191.844253147887
0.826948586699647,142.586921381203
2.35775478994212,178.405554043479
0.352536322680248,171.068241703869
1.21078692620447,155.987042056564
6.94342497198623,183.152403679616
1.88961957888526,169.558933382957
4.47784133064011,184.661154642776
4.53499705432832,168.040270187027
5.89043058997407,168.66270058847
1.88115288294864,143.530443244312
3.03475509827515,174.42873430217
0.135897453755864,175.972280995589
1.63137166545007,180.573886138392
3.53642474362486,180.465990549171
1.01115701296841,168.944964063687
1.04411752371716,172.772976792892
4.95690449549871,196.216553747217
0.993912199182458,169.578109088291
2.70475958330338,170.50010642516
11.9004514919356,179.539196482074
2.1595265248793,166.656859014095
0.553856035017324,168.774025478291
0.539917855550131,172.817885752026
2.80672746829751,182.350271127517
0.246288895735445,174.428992492545
3.21362209022362,190.461242897629
1.32757862949049,185.569496969375
4.95830008567171,165.78943999669
1.81347015389732,177.829081121064
0.628708616416739,148.15130853755
1.6001181290722,165.245893410395
2.01822424543716,166.413174414319
7.33071646471512,170.173312329356
3.93607967630288,176.513545968198
0.309021220525542,172.790776772466
2.41942067811807,170.970702364177
10.9673111880675,172.253303177685
0.492087067076597,156.245201771954
1.42109124908957,162.24333615478
5.19633153367441,161.164835404982
0.492659208978158,166.087655400316
2.67624537241374,171.674577326678
0.951995802945993,154.825265853574
9.64954459765151,189.450523346871
1.40658112823733,151.569465505143
1.20134186005192,175.517809328307
0.477001415021352,164.808707713134
1.67052600408831,151.753352164523
2.88174342502064,185.482494216846
0.296294050810331,168.302812044122
0.131000007859159,160.033646999352
0.188726109626062,166.204597641508
1.2270035769059,158.993670059067
0.345902627242003,157.791637049765
0.407783941479836,166.921373606529
2.58709303754564,163.965341894812
3.12332395781867,183.382968660264
0.618103251371084,170.832978723648
0.398977470565838,177.699087130839
0.533083314350315,165.179943300228
0.748510342582925,178.481267626653
2.8262306654652,159.45951697877
6.48725216642855,162.038570838161
0.257087450596962,177.102499868851
5.92167555937064,190.067667297955
5.45449255666103,175.165744679597
4.68074584365213,184.264397867784
1.46631437349576,159.605780728188
1.4355588810652,143.115481337985
0.542229840946194,159.18151517215
9.46079227153126,167.83823080042
0.810715884388806,160.969687895023
7.3086883749714,169.882844331289
2.59789832381482,171.578998192147
0.481528463445379,159.899642870755
0.292632200382661,166.898094427849
0.929063954089957,169.088836952585
5.26466517915736,180.816967722138
1.20753168807519,180.642839194478
1.61248458929723,179.492092599701
0.304166635682516,179.791041900425
0.229253308974425,162.455177098827
0.184338985610254,162.38664515397
0.39698619352652,166.948049906288
5.51779490789415,200.871170951628
10.761115611536,163.870082585458
2.98155487849128,158.168506219451
1.53523646368912,182.911505576946
0.708705180897631,179.648058126558
0.574720666791655,165.54331791338
0.81694514763054,164.607423827687
3.3053382292293,159.279646710059
1.11638953719891,158.461791811445
1.3164885544278,155.950891147907
1.12427179965605,168.442503043284
7.67676970465134,162.908638731604
0.580168360225877,170.727633987838
5.8519844762763,164.859349619824
2.27405782933792,176.197942297901
9.6769733324982,194.038963848149
2.85186715599938,166.290369451622
0.712966440157818,175.599453818456
0.486720812869275,169.138370161068
0.956163989373171,170.461495911612
0.512342868392293,173.343235133291
0.966869936575789,151.869854376222
11.8183097902499,175.251009404
20.8233558455364,155.281407901891
0.871334342390965,168.438243995612
2.88109878913728,163.117276079783
0.706544826688845,168.166353556399
0.553863927123046,164.875317759119
1.42418009469173,163.164243507017
12.4277665917465,176.956583780996
1.07849765191243,159.664035352307
10.5578986655215,178.520153414069
4.08276439542171,173.175101544534
0.580306955445769,164.018753510355
0.43202337523025,181.203499412057
2.31026526791146,162.151517565655
1.1639220654305,185.3821834266
1.31034200802659,153.187437611783
0.874125302136627,173.738124265265
0.345454719120414,153.081805842595
1.01491741714449,164.327791206209
0.376049895017049,180.033048139556
0.976579606093396,178.674286012954
0.92852503041518,177.811418107488
4.87970883771884,188.334468595295
0.669805975344148,174.584078376022
1.17828611666823,176.800320832732
3.51438385532371,170.389119716771
2.54805334798099,173.345019174743
6.90211418958268,174.958087367364
7.2773006278519,177.226806424214
0.566634426938732,160.977391690828
0.572936695655718,180.481972500132
1.78689733089313,173.063907771912
2.6335849912198,181.378766051125
4.76512461161558,180.500372042375
1.81678347240455,147.539812305938
8.44600381411771,147.660981268612
7.22331772603133,177.040105654235
1.1262309157489,148.637862117676
6.9096075425992,162.783755859363
0.323964426750895,176.172591013956
