"base_value_poisson","bic_poisson"
18.4163333888287,188.423902178457
16.039648043858,195.034324538889
20.2930043687966,213.549840028642
30.6882886973834,246.571912643395
22.2316604802659,213.667627807904
17.5620239531788,187.304552977204
11.0086723963777,152.553499337454
24.694218571224,221.915407980458
21.504522420895,203.746564858534
22.0251285294819,214.109140447038
24.8540662552252,211.487287925027
32.1169919413072,282.586576542957
31.8669441180449,253.578481672029
18.1881452292556,182.432565835349
30.9497854103552,296.375084437409
29.0743908660859,255.324695618413
18.9142202559674,190.878746469902
34.652123563563,276.62745037488
26.8594828447401,241.750911956643
29.4269222995569,274.566741535315
16.2468388536542,174.770008781545
18.0145360125008,189.695916908435
33.5246644836243,272.435773919382
18.5021235742825,188.734657526344
28.3354159797582,249.518562709855
21.8509614345592,196.819836515586
16.3436286536554,186.541177834692
36.5743569165443,282.842420189282
34.8653594084769,307.285549596824
24.8285102183798,215.548666388014
12.8605927175486,169.596213959152
24.2400904185379,213.829014623719
19.4565139521856,205.086804746134
27.4704922964797,276.55840394726
26.9550064436449,225.766882247075
33.3319103779289,274.61393219915
14.468454665664,176.537223420838
25.2441623548558,222.184412218283
21.7627640025648,212.534270255209
25.0220142495486,251.312079193407
28.808379780568,260.768129161966
20.7229958725986,202.056651429803
23.4336378574471,214.612691601985
28.4971238416029,256.260716802064
23.7038440732879,218.752780469257
27.4091754403879,247.277769994791
17.782745774209,193.849065273209
16.2750663061021,178.442635475401
14.6827402738798,170.171032485654
7.21957931176875,141.268500329938
19.1236469864442,201.465011715718
21.1258589509798,202.799664676187
28.2220412533402,244.700298521329
19.1251478261728,185.640246377019
20.1501981207592,198.550803245724
23.0373193724244,224.224217061233
25.7540157747287,220.989882369375
20.1497236365837,207.113646557458
35.4439045565847,306.088356098688
24.1359450366258,228.74866244255
22.4239003403754,242.513445895349
26.8798844754258,229.124044033074
14.0142501294644,162.512439508457
20.7830046411346,192.59241837913
17.8668587046605,192.797712305664
15.955009755709,174.369996745204
18.1532724550526,164.760317537883
27.162977881784,247.699422496464
27.3055361674349,229.182502439054
22.2633757373428,201.195047739556
19.9718145460886,193.263566360836
54.8527401921938,380.048357837373
41.124928641537,381.442283079015
27.0224734588038,257.30999044888
24.8293677992346,237.236510368399
29.7160491098429,279.488340860446
25.6891434722959,211.94234506814
18.3128917955863,188.586726507283
23.8315214393044,228.631064657883
23.2120743339073,216.315016233189
27.4374693423782,221.062085551915
18.7664568523168,197.287340785782
34.8211196407728,294.98423249659
37.8269172059446,300.858879146562
33.125013770276,273.061851076221
35.1288226720152,312.952628290243
23.0611286619184,223.421754979991
23.6979439321102,220.528111818526
13.768652030884,178.874826710458
32.259233784249,287.394227688808
26.3884229752787,251.123805300227
21.0529235007004,198.670980715785
30.1958942013413,270.04955167178
13.5512313535004,175.796299326891
22.7814725169573,246.437028339108
19.5584060776348,189.744995689696
32.3854566605878,257.466078476576
15.8776603175337,174.832179294926
26.3326943417648,239.905610637595
36.0169747554934,322.576415280343
25.1086500827441,229.743313244367
31.9357068308553,262.9221796653
33.668290718882,273.494791522051
19.6709979489495,187.440643963093
28.6417148209749,236.216772156351
16.0211961904245,186.861382863355
46.1202035052625,352.652695964717
25.0305002820699,241.798801851976
20.611578365247,188.570004355647
40.321569701276,326.579379142387
44.0333580197405,357.733523811841
35.5448726136447,279.40327807224
12.9627206386709,162.374277587464
21.556623856667,210.245788904165
18.9582540524994,196.167592543091
26.6410672946297,225.92225832817
20.4788848615506,217.543190378836
37.0579050602344,320.839515262644
18.4840204172834,198.779782092125
20.3081970557952,197.720645459133
23.1112512218117,208.434242600572
24.3796009688032,220.962416455215
22.985833281651,211.424682604069
14.1287523045844,160.748094413391
23.9218326225386,215.212572250667
16.337033579756,175.677826981835
22.1198058260514,216.687901705765
19.5910329127605,195.071899987118
18.5434372126124,189.401311184286
21.5343284459814,198.088490841289
47.0786046409077,412.017784164979
18.3340498334106,184.433229144814
42.1672434113988,318.158875828356
17.8563728912893,205.289913095683
21.4895406567689,213.320054356516
25.623634414199,212.203609681864
12.0819349271237,165.33535370866
23.0535973682038,205.014127272815
34.9828729096248,261.958211281851
10.5986175847307,156.780224670595
16.5472895203122,180.071067924731
32.7176564797254,244.128944428225
26.5020487406687,229.728698275852
13.0838959366925,175.9391265474
15.9426577053998,177.665925229386
25.566046389121,223.144961742449
29.0741927391203,244.271509834067
28.2306766973236,246.938949241993
27.1539934048313,257.564639009001
25.3986726133012,213.43436197861
26.8023689790457,254.005032456193
18.2099237166415,197.377118520954
22.5849363653625,219.160043143389
33.937447643195,258.637963754107
24.4586398442552,214.885138073708
15.8511851644385,175.242988121831
33.6039497325888,261.808741581016
25.1122660598593,235.794469743984
25.7180039824701,250.66873041087
13.4055428033038,176.705524266301
31.615529938928,309.299377522561
24.0628040922638,200.574393507806
30.7409960975195,254.850440679377
22.7103123310943,212.662936845506
20.8105049218364,201.698911827618
19.4759609205551,193.407995290277
19.4838894234665,203.088580152407
22.6084767659176,215.474531871131
35.6416356095327,283.376626879583
34.2815798561116,279.841100641183
14.1592070006403,154.838495179347
24.1720278718039,221.670425660867
25.2882744889908,228.905705386099
19.3802233301186,196.624655157625
24.8464536373136,226.765426079691
18.2267650089137,192.545063880661
27.288893102142,263.591002114547
21.9387898078593,201.280833829701
19.394160686388,194.487967849242
11.6950186099893,154.159781858093
25.3386155257734,216.433625688974
32.1749581648582,261.059761700831
24.4204800507195,212.278010786988
31.0883175182213,265.697839342502
32.7045305796896,243.120132817375
27.0035761983343,255.84929914212
40.4606998439715,317.687947270981
25.2026114883091,231.456404134156
30.5390778734431,273.895944900635
26.0039148138048,245.947263662313
26.4962188565913,224.020457197461
31.6933434871477,245.917111386709
32.2174191930837,283.929926929659
26.104101109076,256.458445522739
28.9203683686177,256.305090689568
39.5136264572806,307.820408328046
34.9850895411743,280.946316506995
24.1783637893052,242.265605328647
40.1609117447566,304.069113272833
9.78317150135086,147.690125635273
26.2913689972222,240.640852114302
21.6442957539736,194.452928556739
19.2541022050348,180.78890557254
19.0482976154385,232.413163067478
28.6553557280957,281.267793927804
24.0186390288371,216.897799222552
29.5743870774779,253.757333200584
14.7850970175607,163.835380702663
11.1308761601728,165.634277248117
13.7109935468856,166.488226793241
24.7922208623509,206.959801966283
26.9771359498334,238.65651448776
14.7226125000224,178.004188556839
39.7589623449165,406.372528529732
11.2514830179549,160.254713877937
30.7827482927238,259.548817977088
22.7458202233353,201.105784411495
13.9899714785418,174.441705198351
36.1018547960152,291.757854488963
26.0753729677463,230.674631483575
22.9467465901135,211.513191778258
21.7926756106221,202.047380838054
22.129798768007,206.483355659547
20.0779818023877,188.583225907664
20.6470762231464,196.75742210026
20.3944504808566,189.872624251033
29.2805013171877,240.335704025137
20.6900527000883,204.202356878476
31.641117085894,267.06897491078
17.1248896723646,174.15313246123
27.408468557464,255.695824004759
13.0783434369239,159.769439647086
19.5805143812866,185.092153175422
33.3256976133753,283.178316237009
30.0111266074135,259.828099652736
21.1281610668774,213.201535013739
19.4714955987884,223.477226186461
16.4415634689858,171.227116498763
14.8582399340063,158.187588086943
16.8174405018213,185.776212371443
17.4092975184378,184.058193096079
29.5801660327741,257.395702192405
20.1510595826122,197.515094013073
21.3606451706213,210.690859542846
16.0806204365227,171.297915495019
20.4385949307094,205.502746266509
29.4753865699755,238.803483079492
29.7142640085493,266.837191390268
38.9647287623242,309.036144701915
23.4249320000758,223.064656371686
38.7307569202593,293.951206759679
23.7525059052289,219.435908317946
21.6791303583761,222.458812563972
25.5376219236064,217.769913313904
37.6890135238164,254.261626153483
20.5147715843284,196.505350271843
14.5940994171658,168.925794627143
35.4754621731606,290.024989249073
22.9911566527253,227.079760275275
21.081279666438,206.827780901146
16.3956184737966,187.588634413433
22.5352768435928,209.536906964231
17.8533495512626,173.959624292744
10.8823485254967,160.010031742338
14.7632363870004,182.195428890998
23.8206198572634,203.040664344987
30.3393535658984,227.091013668768
20.1394899886854,204.594992202275
22.162469151561,227.551651962754
35.816153320109,253.147916338459
20.4887836710124,186.519356551485
25.534022572951,223.085801514537
18.6039391638241,200.085382886561
25.2394340277997,231.150020013073
20.4174901363164,205.320755761403
17.2577614433464,188.62768720434
26.2544871289215,224.329437523868
8.79296806385881,152.281476885192
22.3643892559576,219.912851704033
23.7148414998561,200.09709736644
34.9162604041977,314.671487351339
34.7939554432172,300.487902977021
15.5267131439882,173.21459445273
20.1108736198085,207.999258582249
20.5620895678588,194.609768521052
36.4678430246931,295.901701844653
21.1474998284775,193.780797405328
23.5201105277547,211.683644168501
34.9799632889071,270.433961275513
18.357353438361,181.764367711512
37.5362622716584,315.526682594154
15.9806484734879,175.316877981091
22.2945823986684,207.737149584441
20.7140652023653,190.806526156068
18.7091334489256,203.584788470313
32.0448767727366,259.843048819108
38.4943380891035,337.934355717477
32.914002266349,268.144242862242
30.6746861413388,268.539955311594
26.8634510393704,221.168269643975
23.0580336069499,222.248844919082
27.2924644181129,231.040536099145
23.0935702501065,232.702599642962
22.845391324624,220.373808399853
36.9800614734366,321.853779734166
16.2180764365372,175.546387577404
23.5131044367397,229.051219869303
27.2484888040432,226.792072159234
38.2905724780856,327.027738713125
24.4024260731693,229.039243665091
15.1630526810813,178.592812961278
8.64664807543008,144.711838803338
25.7446212671043,252.749940664517
10.254704531099,158.687808071924
16.6972726975873,167.002601812167
36.4807673140361,311.54708894986
30.0083342791633,264.102130891257
14.106502050932,158.981569450932
23.0596594280192,212.460794483303
26.2574069005509,257.776642753538
33.7221844216573,261.924728465797
20.4935269869842,198.107517351521
37.1326918696844,311.464266399539
20.547635622144,203.35745380467
16.6548785134984,196.704522001699
24.1322401065763,205.249651452901
37.0298576487742,318.683504150517
15.3045131077406,184.892590450045
26.3316548170751,241.488016373807
17.3506715332615,177.362295158866
24.940302221521,242.603073186555
21.4542357984693,203.710041966276
9.24431720092673,157.330756488127
18.878430137881,201.103379075211
40.0843916425521,309.918777382596
13.0254342763755,175.699598230194
16.1779113240931,175.561931053137
27.6149806633045,231.60377436749
16.4706578992897,171.449546365105
18.0247813806096,187.529393686985
21.5994895348727,217.950140188379
36.6835103152359,304.618208352575
20.0905172949389,188.702427286633
37.8332444851797,311.912711397446
32.7540963742833,265.153922312019
30.2753119813501,259.905331598644
17.3720178510408,169.869900558972
28.0056742626494,254.439822392043
39.5122697851168,297.797946904385
12.9152862105065,169.907218968074
31.3750958616681,239.312717456212
27.061134404543,227.696091533603
32.6505136931169,252.464681754975
15.5481178045934,165.475927361518
26.4693274861469,207.582000456346
35.9289144317192,296.318399674191
37.8667027690602,286.261724135647
18.524390570034,191.550165106439
21.211148868377,229.537984840262
24.7885057867968,212.836869432156
15.1572021800359,163.075380060571
25.5332208333655,222.183630927876
25.4800233555758,231.136629967292
18.5988898326873,188.679806110232
31.6653194089639,265.907639045998
14.7491834209696,173.691809650393
20.6377554251183,192.318095963394
14.160098647341,182.862476688632
12.4094414421435,154.092141475632
26.7319292363133,212.342046954855
36.9419747736036,289.920758428611
17.9934729269002,182.271048081256
23.2311706621681,214.567921483063
24.1049347710642,222.869470759452
28.4102448581469,249.857817540525
8.11525108034773,144.064045614689
29.4998630811748,240.386952077636
11.6760065164698,170.756014389808
11.0952447131793,161.734690838901
23.3232239210055,207.469732387876
9.85639333478291,159.019282346338
20.2448019588073,193.019995178334
32.8176728677658,279.944389094021
15.2998845363039,186.315500517576
16.7244870241302,186.290392402048
23.7354457579248,212.717391380402
33.1033322191134,249.168976809816
23.2607739324527,201.792278301771
16.7062814601355,189.223786666382
36.4282499146686,273.26307768098
18.2457698858318,198.843181684496
22.4816207580908,225.171468190305
31.2483078810618,256.429518008598
23.2735251033946,212.413843638479
32.7207044125868,274.787183499439
45.9502436169823,362.474394487974
31.5846687277472,249.140617700119
29.6596085262906,241.492095460785
26.1633723159522,250.318965007325
30.5383982631517,255.515758735015
37.6875170499085,320.201264097602
29.9423935125263,237.965030272287
33.1997034687668,253.008228594632
29.5199064962646,243.592584785466
27.2511501773731,235.87650720096
19.5747132119417,219.661792137129
40.298499166775,313.230057633562
9.13673666068399,148.964714401659
21.0523299020435,203.208462188614
18.2422399801464,190.440279205917
25.9381776258115,231.782403950136
14.443607907689,168.131054578705
18.258454322406,183.23336889738
25.1943520792293,229.123212383283
33.5636356768902,296.108259492292
18.0802518103025,191.840014642294
11.0483965525831,154.421431329649
13.275891977986,168.541839549133
24.6381256493063,218.79859899775
21.2104748564716,209.422285037418
16.479865157875,172.812273526392
17.2685473693189,180.909464454978
14.6772348558169,187.247603768072
7.0266167610189,145.702180581174
29.4382716094691,276.997206220199
21.5672376592495,229.68213712518
32.7129178186049,289.974297961102
21.7512392518469,195.081311649639
19.2163857934322,212.83453210905
19.6654159735813,196.479416028822
33.3183277586036,272.284965849115
21.6965268720313,231.928770749616
23.2846761782351,233.450003365657
21.4279795595173,231.789010719481
16.6891426198085,168.372477756061
38.1929733206115,351.115239602227
28.1159948891295,244.429707084165
27.1345559701529,235.022202019566
38.9555586987607,355.011782928515
17.4729290075169,196.005022519051
18.1641931238006,217.685352159266
23.3098592764937,233.682149079441
33.1606719688088,277.809550824331
24.3373317509175,206.370699859402
20.0083404954817,209.431024692574
20.7124639871091,207.693822416091
20.3540619215108,213.925425721102
24.7757175269744,205.094862786705
31.7210454980482,270.774727393187
15.3718105187511,184.755988925464
29.1060734718926,275.818793100589
19.7962785575877,190.997502994586
27.277877757237,244.324109468785
39.433750319918,349.747847394062
13.6041782649699,178.442338962883
33.8374653511756,260.833372934176
21.0396318376484,216.457525267209
17.5093883392254,185.638701327683
19.5679759774184,189.58950299287
21.5275473420104,193.369688788614
24.0403623183711,235.203061236058
38.2313572279172,361.718961792657
13.0096486420662,184.616841928785
24.3752203984209,205.460209229102
22.3826917113864,211.192804492199
23.4786804015536,210.859406972928
15.5694800293325,170.748867721267
23.8633690563436,215.86842311799
24.0922773419092,222.372779007375
10.8949095405779,151.068983847844
30.0170079797936,251.67365756979
32.277743466317,282.144919336795
29.2616674966364,249.137392679794
8.26063126888384,151.675473452869
25.6280266334276,209.508258132796
31.2853567143788,246.595381036716
35.6469549823026,279.039880476319
25.2385583642055,213.601791411064
18.9841815999792,173.280169765761
21.3857377562036,211.16270936738
15.9517625391443,175.176433769828
17.2045873926679,181.997155963763
22.3673572161872,201.03819766263
38.8369200607691,278.301160735278
24.745989571269,235.834479273729
41.6626895114372,351.263759288079
14.4337196982141,174.228318745783
25.3737764252555,237.346081947837
16.7948258044735,183.065473466802
22.8067214765607,220.61698567543
25.2650751419115,224.070787131431
23.6691738974759,215.86519252352
26.8457607966461,237.206762273014
32.3506953239817,248.380175092097
29.5115327838705,228.658213143973
29.9877223032395,251.472107459554
34.5387817636317,292.628062927191
32.8628271198445,264.796887942164
22.5997101095835,199.323855056279
25.2076076556138,220.68360319582
25.9477990093288,219.185587004925
22.8651718010395,199.99026997432
16.3566430563683,193.789554986228
27.9072889828777,239.475860675138
31.5535771601811,238.741121982789
21.5436884851703,220.189015549997
11.7671873599935,154.500506628237
14.3529394376303,175.754097244532
18.3789649030175,188.608258726424
20.2539841725479,203.356931551696
12.9493771586008,156.320969539895
32.8392310143321,269.184557543685
19.665841841015,212.392532275456
29.6934227473921,235.713754458932
32.403273288464,247.992318598251
11.3143399988965,164.198398091596
18.0555406840284,195.637219627274
27.8912989620118,267.290204150065
26.8385122440374,241.486499067464
8.35606039610686,160.534561897608
24.6447143779331,238.456071749387
10.9175117731258,160.117670485135
23.5115162551451,223.037886110289
27.5844331770384,226.603160574046
16.6140974350272,186.163870692436
21.6227460466038,221.292293930333
22.1322341426008,230.866687851218
24.4228279616328,203.339976603047
17.9190751714704,192.058992059526
23.7250506383027,212.744309450501
35.8172802514376,299.761070567128
27.4678825615341,239.681859074876
14.4014421353247,169.457063157343
25.7801746789019,277.886148342447
23.0300058359569,209.345810761327
23.4264716792969,236.064306449287
11.8132236331921,162.101289017414
24.9124502857369,208.105289275096
23.1229296793308,205.452267214477
22.3567660895844,230.580753001079
18.8340905016061,206.094839104241
31.867183726003,263.646142781601
24.8120602081578,234.834543700169
28.213536751999,229.833866418402
38.8799237349625,284.869280749251
30.2445078743805,253.530470049985
35.2399453294381,274.253343216245
18.4074437084068,196.023707257608
37.9080514524956,288.793944150288
20.052013699977,206.50423362675
12.6850284152445,173.336171284147
30.2178632549883,242.965136331087
13.7047421155769,170.896098103662
21.8029621731216,200.520136937178
39.2068665165138,328.866528686693
29.434070634547,262.157488749545
19.3551138110882,199.688001341473
29.7349554241852,267.563655657859
32.5074109760109,256.969602377016
18.8914607977083,190.08518245553
27.0823567804844,229.56280077779
32.0410751116599,278.399134639589
20.7759469440669,199.165943658314
28.137634217386,237.05152548058
35.9903227855504,289.335018985328
28.6319154982008,288.417557649828
18.4596856418568,181.851948301192
18.3207866400985,191.074115108399
31.1118263321202,229.392476448643
41.5643949551633,325.673920166741
23.8068042321717,213.121978889363
22.7445942517824,220.15968624886
24.3633026617005,209.877224205218
23.0278174777873,214.682328423436
41.7156679859605,335.376533465946
28.020579581545,227.019611584317
28.1457325537896,244.372529262294
21.7198366888159,227.577681538805
17.9935098289352,192.612667111568
26.8329814001398,223.195549225448
29.0539298029257,245.367237374794
14.0799470061414,166.00073324095
29.9429101100903,232.560243468761
37.15558571007,307.246782706146
42.044535547163,348.741200794916
23.7426137937274,217.2128510931
16.3241720015505,180.349153586178
31.6866727588492,241.7713463974
18.8279871771989,193.949629981311
21.2292290480337,223.474421737751
27.5812304717366,248.120741041685
26.1399564810925,244.90379796455
35.1638678884253,254.522333638375
18.3212180321331,177.127980562519
15.9647702480084,183.736048173621
23.9671618307728,214.185983919205
21.9133550184775,215.585722911495
50.5468066729266,440.167309805354
28.5646640097096,245.806481546601
18.391458749579,180.533583127441
20.3171013513706,201.860398085391
11.9784752584577,167.562261812208
22.0281528417644,202.237019774678
16.1965266235755,169.128005250786
21.3854334584719,205.022214990122
13.9683536939084,184.627830383735
37.7354388895039,311.446237473678
28.8207119822828,264.875211602858
18.9011419266548,186.607227259673
18.5870684250928,180.480660751434
15.3617863455708,160.14410050609
30.3302807233037,315.352771288699
43.1761950176181,312.070179457145
31.5702574941197,265.457561843222
28.905555780693,282.643063488669
23.6116759037922,224.747491930421
28.0425687560646,218.882819257977
26.6916886674539,237.541197062029
29.3076492249577,232.707536106359
18.0426516681474,177.635810918046
26.2905459616114,243.290053301693
29.1167676481502,254.861419657396
25.9304412290109,237.462279959036
32.1654289666382,261.518147593622
20.1880696810742,199.569188552097
22.4075802995152,216.141742640858
22.4655938523815,204.660869745476
28.8286705945157,256.787317900477
32.3946677079783,282.997879227283
20.1212859398303,191.263040891101
20.0143110230755,199.72885165108
32.9021692998475,269.642625905192
21.6286374720172,213.976728371065
20.206513508155,211.696801158711
26.4682373339125,224.689084043035
30.4866608606719,241.816144260102
32.0989301072508,292.718496281573
21.1153888575998,196.950979798851
20.6035797973668,206.10856709531
32.0469463460011,248.155911916943
15.8148131988854,185.823666631882
17.9997667850466,177.65712824049
30.1567726096029,244.929816526124
16.3109301412967,193.268896795083
32.9058345798407,245.905145817932
20.9248649005177,194.178893536963
17.1162436112932,181.043357591415
27.4241337158737,255.590491857015
25.6437275736326,227.748792886729
22.4601159914258,205.646490150071
23.0103504834036,240.643072555601
26.9346416237498,214.872213917313
10.1874009115929,151.071417039391
24.0928884814999,214.885307553128
15.641306444083,185.765525550808
30.9378659524023,253.645139861575
24.4234595213229,214.521380598169
22.1465606145999,229.76587958708
25.7559671248881,225.635697192853
25.176559754159,232.530473102003
16.8479529161566,169.182945253091
23.0972480976993,203.152128101175
25.7830601370241,205.361764991665
26.1714002490194,252.240397491283
23.7747842581394,212.467683347454
25.6772431196468,214.49260760906
22.6552067721986,201.868927286109
16.9009638745239,181.121152312692
