"base_value_negbinlin","bic_nblin"
1.33415611828487,146.393558397099
2.38268105639784,158.576307529471
1.93745155952437,160.425106875959
3.47800939830061,167.630283693255
1.04752669929083,155.464671072245
2.33597560637941,145.727282589253
1.67569028737087,141.682567858913
3.29690523825566,162.565968362626
3.41350947960874,147.629310644193
1.98829191119824,156.872682556819
5.22358198866081,162.768767475568
2.71250797707873,166.158373576044
3.44692332498173,157.65779451055
1.61441340217409,151.37507179856
2.30574444434219,168.446359820345
1.65430227217229,160.133865232393
3.84619833781723,148.748389091608
2.99813548300106,159.310298214523
1.60971659516693,157.029523275472
2.63685466063871,158.268561327338
1.31347504733301,143.423145897615
2.98578301480537,155.558860445328
2.43385917486708,166.335054782897
2.51570342941072,151.474817909745
2.94666085577115,156.292485322532
3.26570885254077,158.014822743652
3.39032684825771,156.636021123451
1.62424677687905,168.204662845231
1.7759595772029,164.985012283135
3.0698415078097,160.887441830973
1.97582248375097,149.101116371885
1.18512419342042,156.450419828479
2.28615272343029,153.885387589454
2.65113183142125,160.148315561755
3.30335562608127,165.189754139437
3.78475119199049,162.15462403525
1.38326048307992,150.407812003373
1.59813918503037,156.891036235982
1.80797039932962,158.039035002673
2.99994335880949,161.129064593486
1.1586084855076,164.992483846569
1.20145119767477,154.75572923616
1.68522888467708,154.875017382172
1.03886747434394,169.482512359992
2.24881101686693,157.658494396789
3.58104471148688,157.407139027968
1.56652166635801,152.096701768664
1.20207170849293,147.169329466194
1.66966387275397,143.179890708796
1.49596761128766,137.192956555511
3.58323385583384,158.753511891218
1.96777905129957,156.4642101138
3.61652285938432,157.513261494181
3.5756662926315,163.446455829286
1.58430351353838,149.147312923103
1.62548826235634,159.065968185756
2.1142927357617,152.611072714546
1.84775787214802,157.627723532599
1.95729377023124,169.576169406323
2.1018929382676,157.033323179832
3.04181661179592,153.206203128189
1.68043557714152,163.071626430067
3.12923234337135,146.385284917373
2.43527346753698,149.479721977045
1.7679601461632,152.095435770599
2.74227827037185,147.90053105806
3.91208433173823,148.953238422168
1.59760832709321,159.650944192058
2.44564729865355,158.680401826487
3.20688005675281,161.806136722776
1.24533216831628,149.576354029661
12.9036506703405,178.498738340915
2.50650505716812,176.031888989775
3.30561033818607,162.298185748347
2.16372738361289,158.656216305969
4.85111677938171,164.332127327186
3.04402396617327,155.838897442313
2.39355504540217,150.140800652904
2.43044470331431,161.222439687294
1.58749195867194,158.345853679086
3.02549404696034,157.862102679945
1.240822819234,151.941579637348
1.48660349312929,166.618803052177
3.20784048805675,166.695701672143
1.6152137908677,168.497897413931
1.94123169139419,178.235790620474
1.96508345726952,159.262247760724
1.15560483146303,163.86232375403
2.34869018546521,152.15952059365
1.81283940197424,173.700459277825
1.52380835209136,163.424909936897
1.76141401568426,157.68597709767
3.44557468810879,162.026401853221
3.36973211396338,151.099338678689
3.04735970176237,160.092060674635
2.47594943553184,152.558736970367
3.0460929580054,163.28975674018
1.19375721391784,145.907919997921
3.88727586859037,150.382774480715
3.34392047607728,173.414107839079
2.62578266105069,158.975090290087
2.04537114897492,163.416895230228
6.22692482114669,160.785526061775
2.24087613303517,155.853583733912
2.81938053978557,162.345063614107
3.24296394625546,148.927271531203
5.07702532494253,180.815593257873
1.78910184830981,167.094084949692
2.36695226452395,153.157707209963
1.64664593876302,169.805545315709
2.23620076022212,175.786552549567
2.57648483298052,164.622120267053
2.06828409707477,147.785704303258
1.98505846095568,162.218382252375
2.40748108105354,160.881893881458
1.83019374607712,156.064630544125
3.04140630672594,162.704605800322
1.76739497617789,171.457198916363
1.85538701742791,159.873330342576
3.31990262589805,158.026190802048
1.56661627714574,154.768129872656
1.60015558851374,149.810286451534
2.17859531699631,156.556154002375
2.58688823228408,149.410212950095
2.48084786207616,162.34619138379
3.8137480927841,151.925414894122
2.78302641044817,152.325974563786
1.54535048290929,154.879263753642
2.34396758040853,151.647780329355
2.19588768621032,150.149193441123
1.40176254559692,169.467063743242
1.46938896958613,142.047075893139
4.89930012953901,173.414324790131
2.00246951736011,159.594961691765
1.77874047489031,160.132489635687
2.57141523982868,153.895225738248
1.28021857391045,147.630707936701
2.77278666590876,161.697977965224
4.38433334077535,177.916455279424
2.40285273809989,146.561387984456
2.08515214503316,154.339254651871
3.78909404848458,164.230477425242
1.45096345689924,155.624813183096
2.88145137217236,153.429108126471
2.76835140100185,153.804182739744
2.27633206009939,152.626004859363
1.76666387225868,154.670892984771
2.20760172059098,160.270567027719
1.79386816488042,162.159857330828
3.48426260943588,164.139330224498
3.79003531976104,160.453310814003
4.11508326284981,159.706759913062
2.17811950439005,153.764899120674
3.19907273626251,168.042732204735
1.46572372753696,156.655147624547
2.18824496909535,151.891327589596
2.24320635813677,154.886650250403
2.46816155909138,159.595604749745
2.08507973592402,160.499987194235
2.17035353790292,153.61344419781
1.83434691466249,176.95905161301
1.97553746859607,150.67743376811
1.40280447754251,155.734260341377
1.56179089249229,152.781717027222
1.18063423757837,160.287942228755
1.8922732316883,156.747427034411
1.70301266356022,152.664601411795
1.71544415863097,154.24344348682
1.83056450561867,165.940747219924
3.62267753022379,169.812263006302
2.40374364023755,139.178156629405
1.3223289214775,157.653504542944
1.15047919843577,163.844470762302
1.13291955183476,151.528511427207
3.22133452899926,162.225909363252
1.09675950753273,156.252690675461
4.54728275894545,170.691976336477
3.01626438606732,162.87851894168
1.07752095490587,152.562414878923
2.44553177125421,144.111897391149
2.21735745508019,156.580387800357
3.15288317410189,164.582196417709
2.27792002073347,159.903404526739
1.86224090998787,168.882433470125
3.12664017592754,154.608380560844
2.01311213734581,154.451902992275
3.37383780399087,176.033092389565
2.02526226457933,155.518604333625
1.86658630939175,161.155192457659
3.23804707579555,160.370449094772
1.53828155632004,154.32258585153
3.7061874580467,171.200872192218
2.62758920463722,163.162313512916
3.95415717658757,169.915569163713
2.49563949371328,154.433604547393
2.95193115905588,164.716759973728
2.78238483680447,176.047011587365
2.77073937252202,153.112501348222
3.10291957560193,167.849963848286
1.97779598668311,141.425751506135
1.43291166916155,160.459904073021
1.49822764715095,149.378706289904
4.4118831658701,158.310319216214
4.68381067037511,163.462197444851
1.97293896601112,172.006581936761
