"base_value_negbinquad","b_value_negbinquad","w_value_negbinquad","b_nb_quad","w_nb_quad","r_nb_quad","m_nb_quad","dist_w_nb_quad","bic_neg_quad"
76.6453734107692,1.50749557247091,0.167944035231333,1,1,1.67961902810349,0.0511346503703081,76.6453734107692,604.776889366437
137.159779433342,1,0.206301352094627,1,1,0.0106726187676041,0.052210652065715,137.159779433342,3408.80613963573
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
119.395105971071,0.119197837106205,0.186310404450343,1,1,0.30977586080145,0.0359347129439126,119.395105971071,1985.51375044777
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
72.0452577306749,0.0382549114045286,0.168074863623933,1,1,0.209006384189484,0.0324461207145451,72.0452577306749,558.25633899529
140.722515038986,0.344167872683023,0.173677292072202,1,1,0.51834690398057,0.032042638305291,140.722515038986,3387.42628713964
117.811340163079,0.000666645737877808,0.230899448684548,1,1,0.23326361908344,0.043411809872488,117.811340163079,2086.24235104291
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
80.4988094544677,0.588856293383131,0.197663505072157,1,1,0.789436876575876,0.0399619191462829,80.4988094544677,650.764957319819
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
117.592596584825,0.711869105064465,0.194054163608535,1,1,0.907922310380435,0.0376836962903032,117.592596584825,2002.55518280236
NA,NA,NA,NA,NA,NA,NA,0,NA
133.953260543697,1,0.175451090234329,1,1,0.0511206037678872,0.0521052654550368,133.953260543697,3271.46325798599
82.6628297915895,0.311969260462689,0.25461411635988,1,1,0.56817695422632,0.040384962026282,82.6628297915895,777.947145702191
130.810356371229,0.0322471381204988,0.18349681050785,1,1,0.218245826350662,0.0378051872154638,130.810356371229,3749.13093517987
125.24244861654,0.313584872311138,0.167711056421601,1,1,0.483102715902471,0.0417848577887964,125.24244861654,2046.29209331317
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.19231248770132,1,1.1115386875591,1,1,0.0256517364383183,0.100939499274016,3.19231248770132,78.594979979987
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.43761282425779,1,1.01212060381798,1,1,0.0326739357723423,0.089300390300389,3.43761282425779,98.5512414163575
2.70262092604519,1,1.46601714373852,1,1,0.0897805549458883,0.0951335544003083,2.70262092604519,70.004272887525
NA,NA,NA,NA,NA,NA,NA,0,NA
128.508901846755,0.0735218701818745,0.227696979363624,1,1,0.304497355868763,0.0468490103960089,128.508901846755,3615.86206905811
NA,NA,NA,NA,NA,NA,NA,0,NA
139.030675237786,1,0.177287279148144,1,1,0.0922432992034868,0.0321989964770699,139.030675237786,3446.36886632709
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.97335306415177,1,1.44026393913083,1,1,0.157731524962133,0.116984384087147,2.97335306415177,83.9092157648091
NA,NA,NA,NA,NA,NA,NA,0,NA
3.28703771620588,1,1.19675353685867,1,1,0.0194589345797436,0.0898470446622932,3.28703771620588,102.686518752506
NA,NA,NA,NA,NA,NA,NA,0,NA
121.563823436738,1,0.177631056982082,1,1,0.0405027436930072,0.0368592706931714,121.563823436738,2047.58635423227
NA,NA,NA,NA,NA,NA,NA,0,NA
119.219718284469,1.31025569296082,0.138817187367541,1,1,1.45065828375849,0.034263458940995,119.219718284469,1980.56354468955
108.878193328142,0.231096372821707,0.155484435730799,1,1,0.390844341778946,0.0461761944661919,108.878193328142,1926.26578286929
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
119.742250012532,0.0735322763200404,0.153583087697647,1,1,0.230324251006788,0.0406019458187223,119.742250012532,1910.71031862019
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
124.85827800119,1,0.156523072448467,1,1,0.114760170622394,0.0355705897377701,124.85827800119,3752.58552758662
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.70785287933916,0.00523575124920806,0.935430746196337,1,1,0.00109347439380447,0.0877877242861895,2.70785287933916,114.834908202523
NA,NA,NA,NA,NA,NA,NA,0,NA
124.28297337585,1,0.18094717797982,1,1,0.0854529570004357,0.043910460060534,124.28297337585,3107.72751153527
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
25.0856595840345,1,0.170828603337451,1,1,0.0205976217246041,0.0384929846769706,25.0856595840345,288.642842710823
131.737513197012,1,0.208185691693132,1,1,0.0665510707843576,0.0525368430405348,131.737513197012,3301.99559248506
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
115.508451343722,1,0.162037215716721,1,1,0.0285623696751144,0.035795908378253,115.508451343722,3502.85978660254
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
116.727150345199,1,0.18224260478993,1,1,0.122349425913108,0.0375123713546574,116.727150345199,1983.78682932524
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
140.582348550511,0.0732318130276509,0.171026808011207,1,1,0.246503770882612,0.0385419577767829,140.582348550511,3324.4705944982
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
77.5964360676141,1,0.233305010860203,1,1,0.231902896072849,0.0372793000244009,77.5964360676141,664.432082529985
87.2508811510881,2.44175995563679,0.162747176186424,1,1,2.60762055602993,0.0347769976573009,87.2508811510881,711.117410225668
91.1331203827799,1.09861953741476,0.204768428759584,1,1,1.30467598207537,0.0395201811559183,91.1331203827799,888.533556454689
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
68.733607681952,0.0108712890684631,0.180198684763872,1,1,0.19307855433418,0.0377890408139962,68.733607681952,570.495450896085
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
5.09855707558477,1,0.978714331091886,1,1,0.0273833492240886,0.0922377602366664,5.09855707558477,141.874811453885
NA,NA,NA,NA,NA,NA,NA,0,NA
2.72095443656183,1,1.74104074798916,1,1,0.00517283361707404,0.0813762748646172,2.72095443656183,93.441983547518
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
129.030292931102,0.948967366408657,0.216071560004111,1,1,1.16707639564349,0.0409371958070179,129.030292931102,2121.82018592848
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
130.821646703327,1.24328767566139,0.203550697437831,1,1,1.44746798489717,0.0377866446045205,130.821646703327,2069.94676247506
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
35.3946461485728,0.00966717969764497,0.159803903340584,1,1,0.171188370027457,0.0467685529672662,35.3946461485728,377.434074721173
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
119.138465854888,0.792736560226805,0.237209535777878,1,1,1.03119241415437,0.0405432698775169,119.138465854888,1899.43873812339
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.94048037858084,1,1.16063123574718,1,1,0.0181443427627198,0.0858339592400811,2.94048037858084,104.089675490235
NA,NA,NA,NA,NA,NA,NA,0,NA
54.3613554002252,0.287385594668832,0.246888432040937,1,1,0.534789635013687,0.0417408623772865,54.3613554002252,381.574890315174
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
5.3183157339593,0.00067043708020582,0.895148421883854,1,1,0.00182422393791089,0.0971284138025186,5.3183157339593,158.967993881608
NA,NA,NA,NA,NA,NA,NA,0,NA
87.5758392286952,0.178364821274733,0.215535504450393,1,1,0.39544227947389,0.0452707231035725,87.5758392286952,818.152165407189
NA,NA,NA,NA,NA,NA,NA,0,NA
127.516969903043,0.198855333522319,0.171719739336189,1,1,0.371658779241617,0.0342062976865688,127.516969903043,2080.02806561335
NA,NA,NA,NA,NA,NA,NA,0,NA
5.2745679620557,1,0.800765901496138,1,1,0.0192278096691918,0.0625643347596508,5.2745679620557,150.084458570809
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
72.1297467751889,0.661171684159686,0.17868631285569,1,1,0.845113689115107,0.0522894214152696,72.1297467751889,555.357945626475
118.840411909295,0.212459043262661,0.115140869068716,1,1,0.329864331809328,0.0424457172640635,118.840411909295,2009.04159345372
114.494405964485,1,0.153780490223414,1,1,0.0509994626356406,0.0369884558897144,114.494405964485,1889.7906007216
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
91.8842145404303,1,0.205367773730574,1,1,0.0973906818261214,0.0399146468674614,91.8842145404303,906.27442412904
127.733139646359,0.0612675003751413,0.215647273823698,1,1,0.279334551825866,0.0493369151195753,127.733139646359,3157.26346545933
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
122.754826915631,0.181967354120416,0.165040425288819,1,1,0.347402315924465,0.0330105260341954,122.754826915631,3564.31964527337
114.540838461997,1,0.167635750847921,1,1,0.0786925246459791,0.0464540252386884,114.540838461997,1834.3646092218
99.2068577678673,1.23845694654707,0.195817248976967,1,1,1.43516479822796,0.0295486478024228,99.2068577678673,945.300955697768
NA,NA,NA,NA,NA,NA,NA,0,NA
76.1738036687412,0.761522053493698,0.178164882054881,1,1,0.940848343024351,0.0472456863033204,76.1738036687412,611.209826584779
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
133.93009743905,0.0877742387391252,0.195061022305425,1,1,0.28370335707502,0.0455677382640868,133.93009743905,3412.86246606229
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
123.401725161017,0.885247021276151,0.18440014361443,1,1,1.07150558425295,0.0477497733678942,123.401725161017,1955.18097870319
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
132.725846033938,1,0.237968462441989,1,1,0.145685169864254,0.0424379691954357,132.725846033938,3248.52626868604
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
83.9877257804963,0.20681779787698,0.168258108362243,1,1,0.381368554602476,0.0421326047886124,83.9877257804963,778.182426700708
NA,NA,NA,NA,NA,NA,NA,0,NA
124.245961683444,0.861720055782098,0.183612462566893,1,1,1.04721974463993,0.038127920454578,124.245961683444,2087.90006144798
123.513885245345,1.04057836910453,0.18294509760893,1,1,1.22591246958456,0.0378274167917299,123.513885245345,1992.62684372334
49.6731071602542,1,0.143515270626572,1,1,0.133769666606376,0.0422839992314687,49.6731071602542,480.027781361588
126.566183881788,0.65035145532249,0.266686202676433,1,1,0.918983176843569,0.0419701666045338,126.566183881788,2114.65269345498
NA,NA,NA,NA,NA,NA,NA,0,NA
77.004717963308,1.45216790714441,0.180413269095176,1,1,1.63528845108417,0.0443655949764061,77.004717963308,625.789992030584
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
86.58076061621,1.22454727061999,0.18400245745014,1,1,1.40891300458435,0.0408589053654537,86.58076061621,750.935114747253
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
126.717741695076,1.22748693442847,0.16876321713106,1,1,1.39749357944495,0.0384819645775503,126.717741695076,2068.41441976918
NA,NA,NA,NA,NA,NA,NA,0,NA
6.50563821019676,1,0.972697693175641,1,1,0.0147791611418292,0.181283821499703,6.50563821019676,55.3043206263567
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
127.940581176817,1,0.189921648666582,1,1,0.167878065486584,0.0497090945715208,127.940581176817,2221.99186994402
NA,NA,NA,NA,NA,NA,NA,0,NA
111.763755630021,1,0.183140007542444,1,1,0.0222639843740174,0.0387818650381685,111.763755630021,1898.21508029743
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
70.6536163350041,0.116689768516274,0.148277588934061,1,1,0.266078423425837,0.0297150489920252,70.6536163350041,555.631420547017
NA,NA,NA,NA,NA,NA,NA,0,NA
2.34169465710252,1,0.70592445344899,1,1,0.0318245303650783,0.0769564871093117,2.34169465710252,112.277045929697
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.74789348388077,1,1.34453867786472,1,1,0.121891767747278,0.117085678616939,3.74789348388077,77.3540088399044
117.801919018469,1.19036178537239,0.206676582111812,1,1,1.40018095201161,0.0436711546745172,117.801919018469,1931.97092988981
135.554984913857,1,0.261380758000452,1,1,0.0847646514109594,0.0366857886432826,135.554984913857,3246.71221008419
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
123.596657746033,0.0890259294134455,0.148902788444723,1,1,0.239258724288736,0.0285159973105889,123.596657746033,2165.30309954552
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
103.924340272778,0.712256246362233,0.194801634774311,1,1,0.909386572131818,0.0398279171909472,103.924340272778,1054.56092861934
136.358595675077,1,0.178629514026056,1,1,0.0487503827592634,0.0369942844619786,136.358595675077,3320.98391109972
70.1563174692791,1.42709846322895,0.22524261546031,1,1,1.65343299446419,0.0411764626760239,70.1563174692791,538.488420966887
NA,NA,NA,NA,NA,NA,NA,0,NA
4.83318121281686,1,0.879703702976015,1,1,0.00793724612540606,0.0679563607258071,4.83318121281686,150.507055832555
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
121.1286441031,0.698723625436478,0.251598018922912,1,1,0.953705485523674,0.0474082028426788,121.1286441031,2064.12533174908
NA,NA,NA,NA,NA,NA,NA,0,NA
69.7893446880082,0.288984730539569,0.203161227775123,1,1,0.493279506280752,0.0468741370810027,69.7893446880082,534.408298548651
123.60913186344,0.129115867578754,0.189195220547624,1,1,0.323005119632068,0.0391910166349554,123.60913186344,2085.18225871293
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
81.9405755764871,1,0.195280170827071,1,1,0.0170072815685202,0.0392467887744443,81.9405755764871,2609.06334899633
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
102.705178686725,2.09936888105477,0.178550590597338,1,1,2.27868873550628,0.0348745352718746,102.705178686725,975.232073716693
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
122.357277275386,1.00591843624069,0.159902900916612,1,1,1.16671818428617,0.0383442453599444,122.357277275386,1963.11527959152
139.608119870258,0.218096001758119,0.231121308471631,1,1,0.455214513310412,0.0424733191562432,139.608119870258,3427.10210887609
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
103.461184429648,1.8971189021026,0.182977856400999,1,1,2.08175760448277,0.0356838854785672,103.461184429648,1021.19647492269
NA,NA,NA,NA,NA,NA,NA,0,NA
91.5587336080609,0.558538727988897,0.188636550687858,1,1,0.747859799592151,0.0390794989280117,91.5587336080609,903.5892730354
3.96907950695593,1,1.05100110398917,1,1,0.198930595145205,0.0759635331351158,3.96907950695593,139.961164405161
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.78602984051457,1,0.902266462993956,1,1,0.0488766024096634,0.115460568229198,2.78602984051457,75.843903260156
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
138.231609151811,0.108990529424868,0.182305527520928,1,1,0.293752381491186,0.0457362029228808,138.231609151811,3378.83636192499
NA,NA,NA,NA,NA,NA,NA,0,NA
23.7337124573358,1,1.58363093066974,1,1,0.0780811229169565,0.122995737307745,23.7337124573358,114.58729530404
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
4.47228060425183,1,0.978357289731436,1,1,0.0384843444825504,0.181976408879157,4.47228060425183,45.4772955047336
124.597352733266,0.0475106385897453,0.164099798024952,1,1,0.213017416137263,0.0398842363718158,124.597352733266,2159.43108774616
113.086209036025,1,0.227043639429035,1,1,0.0851870237875004,0.040417976681376,113.086209036025,1886.93029866634
NA,NA,NA,NA,NA,NA,NA,0,NA
60.7269298970253,0.775035671842605,0.191801421786401,1,1,0.968310047301327,0.0415289263064685,60.7269298970253,452.77144382602
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
80.4830994882479,0.892153516414856,0.188250490629293,1,1,1.08222667510585,0.0424206096295808,80.4830994882479,733.1952895763
NA,NA,NA,NA,NA,NA,NA,0,NA
35.8497662976337,1.02617496954392,0.279517373593649,1,1,1.30652798302616,0.0427973539125305,35.8497662976337,225.288374390793
