"base_value_quasi","b_value_quasi","w_value_quasi","b_quasi","w_quasi","r_quasi","m_quasi","dist_w_quasi"
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.80745576535098,0.000331249415913493,0.0492360130418809,1,1,0.00144865492333206,0.0155429707158741,4.80745576535098
NA,NA,NA,NA,NA,NA,NA,0
9.69195912760602,1,0.0522461027167629,1,1,0.00177238314910952,0.0125270711565625,9.69195912760602
6.92225519111859,0.000154183786155448,0.0420092094603621,1,1,9.4950553418137e-05,0.0137720793297718,6.92225519111859
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
5.27961970107837,1,0.0561726934252107,1,1,0.0030310745156959,0.0135382521478672,5.27961970107837
4.7516621645018,1,0.0551297787978062,1,1,0.00992169377526832,0.0147553206852761,4.7516621645018
NA,NA,NA,NA,NA,NA,NA,0
5.352616199434,1,0.060654220045391,1,1,0.00311992067027291,0.0132084274525307,5.352616199434
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.6148053693951,1,0.0697832545507725,1,1,0.0020495678605753,0.0122845954295994,2.6148053693951
5.37311326132351,1,0.0578910873048501,1,1,0.000755426979350689,0.0119727533006914,5.37311326132351
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
7.22870086468315,1,0.0512384907151209,1,1,0.00378031756621948,0.0122583639772696,7.22870086468315
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
5.26061008834629,1,0.0547296853179313,1,1,0.0204311940036792,0.013643960661454,5.26061008834629
4.88362012174688,1,0.0624599097707965,1,1,0.00138313465443334,0.0121459592321644,4.88362012174688
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.33249077342491,1,0.0656642431571947,1,1,0.0373081303901642,0.0167240621503605,4.33249077342491
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
7.43180586762176,1,0.0544748598233991,1,1,0.0146752387197025,0.0172679394616228,7.43180586762176
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.31949316204786,1,0.056386333299904,1,1,0.00426971920510292,0.01197781606469,3.31949316204786
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
8.85325722409158,1,0.0523377068920928,1,1,0.00197836422063384,0.0159140482648422,8.85325722409158
NA,NA,NA,NA,NA,NA,NA,0
5.64030571117928,1,0.0516915622601669,1,1,0.00802588456845309,0.0156920356779487,5.64030571117928
NA,NA,NA,NA,NA,NA,NA,0
4.1630718564861,1,0.0549825103745894,1,1,0.0361353434241229,0.0130811368614124,4.1630718564861
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
5.90394714822829,1,0.0536383453989762,1,1,0.0160076242567417,0.0172212156376337,5.90394714822829
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
