"base_value_poisson","b_value_poisson","w_value_poisson","b_poisson","w_poisson","r_poisson","m_poisson","dist_w_poisson","bic_poisson"
1275.56796201299,0.0719031844863355,0.245329638751559,1,1,0.319157439706503,0.0270242410741298,1275.56796201299,809.357702094957
2449.02596995398,1.38695071496359,0.196093442453409,1,1,1.58500089439636,0.049886302796155,2449.02596995398,1921.69512610639
614.673502934582,0.747245637157618,0.194601665601389,1,1,0.94397124719819,0.043329868218019,614.673502934582,690.402836419862
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3231.99820145815,1,0.199597209615796,1,1,0.200467546582208,0.0399752104007787,3231.99820145815,2001.28958029841
NA,NA,NA,NA,NA,NA,NA,0,NA
3477.28900625906,0.241832181577723,0.218597042214929,1,1,0.46286213286262,0.042649420371101,3477.28900625906,3296.26154504084
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1780.2555955531,0.0211514283878156,0.223225266164756,1,1,0.247246557812972,0.042700156331521,1780.2555955531,1788.37385493708
NA,NA,NA,NA,NA,NA,NA,0,NA
820.55596494669,1,0.0385798633833234,1,1,0.0360067279451971,0.0326319508923268,820.55596494669,941.365967407348
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
627.376871585506,1,0.054070522334689,1,1,0.0478585020286067,0.0430673105009379,627.376871585506,947.279294399302
496.196746946706,1,0.17696466892276,1,1,0.0814087879371634,0.0470050606694556,496.196746946706,497.834278704762
NA,NA,NA,NA,NA,NA,NA,0,NA
688.550674810483,0.0210921421095418,0.231180201094932,1,1,0.256420301182498,0.0611914705475718,688.550674810483,348.25749220642
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2620.19756605932,0.755072891837505,0.188796763624563,1,1,0.945907566087233,0.0421717091873641,2620.19756605932,3346.18351673055
156.906884689792,1,0.168658612433495,1,1,0.164500293649951,0.0555563593821392,156.906884689792,461.036660824986
743.522860312783,0.64885538282088,0.229510688755451,1,1,0.880004695489216,0.0399716451127667,743.522860312783,636.117989549631
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1958.96554925457,1,0.2209161006252,1,1,0.103448034092038,0.0482641720427394,1958.96554925457,3381.76835825656
720.197531032805,0.816039434782652,0.178084759151736,1,1,0.996596983092535,0.0331977036200584,720.197531032805,393.431812888475
2471.37799167289,0.918239662738273,0.18699990662046,1,1,1.10905011351554,0.0457690181497762,2471.37799167289,2038.06225839109
3134.09296560572,0.276794412044959,0.151507601804817,1,1,0.429188535938744,0.0455636555946395,3134.09296560572,2025.67981184567
NA,NA,NA,NA,NA,NA,NA,0,NA
3091.26608143364,0.555694712676607,0.180289526150667,1,1,0.73779980573958,0.0416944125433617,3091.26608143364,3077.74807733059
2977.7094841452,1,0.210547997993847,1,1,0.0627077252271332,0.0317122735716461,2977.7094841452,3104.00739247452
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
482.572687163709,1,0.0755539667042634,1,1,0.0720881388019952,0.037781212699521,482.572687163709,935.909132136903
NA,NA,NA,NA,NA,NA,NA,0,NA
294.114957304207,1,0.247063851068659,1,1,0.174631752068394,0.0499252217619226,294.114957304207,200.379220231548
2370.47460292003,1,0.213512283188739,1,1,0.103761854703129,0.0411910190698162,2370.47460292003,1889.24936577254
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
359.494560217167,0.126447596065328,0.189473078630056,1,1,0.31811938880161,0.040936480684967,359.494560217167,386.35204189793
NA,NA,NA,NA,NA,NA,NA,0,NA
2689.26936023924,1.32935213959113,0.206538103079876,1,1,1.53904043553415,0.0481059539817311,2689.26936023924,2022.53362794921
559.814986576666,0.388766549256959,0.235567107475261,1,1,0.626418697905673,0.0344013239644849,559.814986576666,649.520735001434
3123.95219710571,0.555959852346807,0.196426095380981,1,1,0.753404602467499,0.0339370428387998,3123.95219710571,3261.84880136113
NA,NA,NA,NA,NA,NA,NA,0,NA
1232.56563561988,0.802570144730624,0.182583719727183,1,1,0.986658427579205,0.0345635156916832,1232.56563561988,792.105952152841
NA,NA,NA,NA,NA,NA,NA,0,NA
494.033133802108,0.298756302756488,0.218357354515942,1,1,0.519386297067179,0.038743934763394,494.033133802108,593.015878388196
2444.25973572564,0.140187934306764,0.173666689161919,1,1,0.315899560707878,0.0415038010092993,2444.25973572564,3160.12723952796
605.265858695494,1.50419382536938,0.173396293691783,1,1,1.67970018669931,0.0472356043650359,605.265858695494,601.84617303663
3362.2898203136,1,0.185423589927948,1,1,0.0104143334665832,0.0529450445913318,3362.2898203136,3406.42795479363
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2272.49781825926,0.122099119043649,0.185735136971563,1,1,0.309636211046903,0.0452028665911652,2272.49781825926,1982.84168137288
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
566.123411715819,0.0419553007663547,0.162098632199752,1,1,0.209026499942593,0.049859474075151,566.123411715819,555.311492070767
2677.35039100446,0.303440252182745,0.213186797463608,1,1,0.517966950208801,0.0423905603355597,2677.35039100446,3385.04871190715
2985.12170529234,0.0308391010653708,0.200915870313302,1,1,0.233428327796694,0.0488217701303532,2985.12170529234,2083.56378021236
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
446.219044870097,0.623488896413261,0.163279396148301,1,1,0.789485011407374,0.0416979841050196,446.219044870097,647.811804715495
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2378.22749011859,0.714807288330992,0.19194893922861,1,1,0.908158581627852,0.0428039863473859,2378.22749011859,1999.99510340163
NA,NA,NA,NA,NA,NA,NA,0,NA
3328.14560132682,1,0.194339659098311,1,1,0.0509158136631831,0.0451318120110235,3328.14560132682,3268.9734955162
554.670856848911,0.382577078761921,0.183831105834626,1,1,0.56818163942374,0.0424961563162328,554.670856848911,775.013507569908
2561.44040490163,1,0.217805469784543,1,1,0.218358031045864,0.0383315989075044,2561.44040490163,3746.77077215188
