"base_value_zinp","b_value_zinp","w_value_zinp","b_zinp","w_zinp","r_zinp","m_zinp","dist_w_zinp","bic_zinp"
1.10904175805381,1,0.302398476814426,1,1,0.134765308325941,0.100361185715148,1.10904175805381,41.8586755813799
0.675305178366256,1,0.319535971982911,1,1,0.209124576547108,0.157133504125981,0.675305178366256,75.4425322400434
0.580898121142151,1,0.417320543152184,1,1,0.184608361321889,0.134885645629787,0.580898121142151,78.3534243048493
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.321012461828705,1,0.304871028374335,1,1,0.137588968243739,0.115210144923848,0.321012461828705,42.4387843207744
NA,NA,NA,NA,NA,NA,NA,0,NA
0.368099789918327,1,0.484579439562652,1,1,0.24852089286713,0.200862926113574,0.368099789918327,74.7278120107885
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.364896555975414,1,0.382131387438732,1,1,0.330190622566447,0.172875573355584,0.364896555975414,101.527952907567
NA,NA,NA,NA,NA,NA,NA,0,NA
0.598589982876645,1,0.338904791501797,1,1,0.216935928280307,0.190411794063527,0.598589982876645,78.6682888977767
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.377256605653425,1,0.307004155957097,1,1,0.215472951856844,0.178569440770939,0.377256605653425,83.3873110958093
0.329783970263876,1,0.358657070800053,1,1,0.252601807340042,0.177124247683819,0.329783970263876,69.9603668947492
NA,NA,NA,NA,NA,NA,NA,0,NA
0.265246081453613,1,0.33421620462471,1,1,0.180230522131156,0.124488887892404,0.265246081453613,46.2876994262643
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.932631910006051,1,0.368074379740181,1,1,0.271639474602926,0.178439630604337,0.932631910006051,87.4003140351954
0.883644606198397,1,0.292386781558997,1,1,0.272594483093055,0.152848486602253,0.883644606198397,106.311534177827
0.238086341962163,1,0.239015445335987,1,1,0.100078754271198,0.119699788940185,0.238086341962163,61.4869109391345
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.87160824164448,1,0.294140688715241,1,1,0.0206853746125486,0.145662453170331,1.87160824164448,110.383224709868
0.648980037977848,1,0.424500920229488,1,1,0.235346086142017,0.173793362379566,0.648980037977848,49.4547854087902
0.338271222062281,1,0.307529652051164,1,1,0.197839004896938,0.148135748520037,0.338271222062281,77.5324671989172
0.324287312341537,1,0.324596668724183,1,1,0.199974216873636,0.157888723823576,0.324287312341537,64.1903139355467
NA,NA,NA,NA,NA,NA,NA,0,NA
0.587947673902888,1,0.29312564408187,1,1,0.215361395667045,0.181758593969424,0.587947673902888,86.7301428551509
0.342015299183018,1,0.385434152409855,1,1,0.300966730028873,0.175070731817096,0.342015299183018,91.0335619538495
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.473245551091643,1,0.399799106855565,1,1,0.215695137090752,0.171056879370335,0.473245551091643,92.0194536210916
NA,NA,NA,NA,NA,NA,NA,0,NA
0.210654102119115,1,0.20942431415423,1,1,0.0660816528956316,0.0563747209936259,0.210654102119115,38.1630918823188
0.675317949760486,1,0.362074822295554,1,1,0.269473988021083,0.18940797713095,0.675317949760486,84.4697018373956
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.536502204566558,1,0.329825935195661,1,1,0.260565248036926,0.169861774548932,0.536502204566558,72.0858442209225
NA,NA,NA,NA,NA,NA,NA,0,NA
0.202003662978508,1,0.363589266452488,1,1,0.203203384253349,0.17267315851323,0.202003662978508,70.7149062276411
0.242196703842465,1,0.383344258982621,1,1,0.196491008650796,0.182227849087293,0.242196703842465,68.3334804340546
0.824157297735903,1,0.411282105884369,1,1,0.129694037973949,0.216941087099127,0.824157297735903,79.387242144104
NA,NA,NA,NA,NA,NA,NA,0,NA
0.447733770593802,1,0.318978539487701,1,1,0.190216903234219,0.143614194939645,0.447733770593802,49.0963440632347
NA,NA,NA,NA,NA,NA,NA,0,NA
0.286146878957095,1,0.399814482480024,1,1,0.169751539770752,0.208241401806479,0.286146878957095,78.5164483911852
0.87773572218022,1,0.421976353206867,1,1,0.256572367064636,0.17181617123038,0.87773572218022,85.6064245928452
0.418460939848215,1,0.254106259505048,1,1,0.144567359529263,0.114316719321562,0.418460939848215,60.9641518115455
0.241457257786473,1,0.313503799242882,1,1,0.208774719367913,0.154639888390244,0.241457257786473,79.2701678473384
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.02288481687003,1,0.35064651301488,1,1,0.258936836375197,0.148636513594365,3.02288481687003,89.8321159043381
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.43959515434743,1,0.443770910739198,1,1,0.260816940935195,0.161897908014915,0.43959515434743,59.6488410014002
0.680843952284945,1,0.407000485103524,1,1,0.237645906368458,0.170517057839817,0.680843952284945,85.2760825186325
1.37681297705351,1,0.287627661649315,1,1,0.20913889597861,0.178489673644373,1.37681297705351,71.8153520321207
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.169294639851932,1,0.448659452022241,1,1,0.208314559749281,0.210030639217954,0.169294639851932,85.6766971488395
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.479170439608617,1,0.324740282151972,1,1,0.193855920686659,0.151023952562892,0.479170439608617,97.1455210315366
NA,NA,NA,NA,NA,NA,NA,0,NA
3.49475090262525,1,0.410637304674725,1,1,0.288681404942646,0.159161333130622,3.49475090262525,84.4072416053012
0.369300172241695,1,0.324566974725666,1,1,0.271951062180223,0.170280373257318,0.369300172241695,90.2021376571371
0.649352155392122,1,0.339980573915066,1,1,0.287733635987445,0.173491266450013,0.649352155392122,100.143542441442
0.266359370385763,1,0.387454447578584,1,1,0.243000157474393,0.189907027564147,0.266359370385763,87.1618482960363
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.516402902289781,1,0.210722188759848,1,1,0.109883260379704,0.102996039452672,0.516402902289781,60.70707420679
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.256953150497379,1,0.30253258189354,1,1,0.206949292630839,0.144277736747731,0.256953150497379,70.1705989098055
0.238327183070899,1,0.229917959459088,1,1,0.0980076270868395,0.0862387539068377,0.238327183070899,53.8813234861033
NA,NA,NA,NA,NA,NA,NA,0,NA
0.412518661561096,1,0.324448606452411,1,1,0.272418014345726,0.127715892155165,0.412518661561096,100.01532857611
NA,NA,NA,NA,NA,NA,NA,0,NA
0.199458879489544,1,0.353126098539517,1,1,0.148530425915152,0.188773120499225,0.199458879489544,94.4567181203529
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.26507353146254,1,0.386454824255581,1,1,0.134547404995899,0.185220347672383,0.26507353146254,63.525236208621
NA,NA,NA,NA,NA,NA,NA,0,NA
6.55749525427271,0.048820504279631,0.368659132098349,1,1,0.448958955435362,0.180354451712238,6.55749525427271,76.3181093256677
NA,NA,NA,NA,NA,NA,NA,0,NA
0.334920773369795,1,0.341858065086208,1,1,0.222942169853267,0.165162084832486,0.334920773369795,64.9132335298893
NA,NA,NA,NA,NA,NA,NA,0,NA
0.362971295642472,1,0.309036181871329,1,1,0.0590788756760914,0.151165925351281,0.362971295642472,85.9182228137947
0.674165274915641,1,0.25774918445863,1,1,0.186797699636622,0.136399883287522,0.674165274915641,68.7398058925263
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.317301664197804,1,0.327428357252641,1,1,0.227073379485676,0.143412298595529,0.317301664197804,76.3427344341265
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.544822674996892,1,0.331213765097027,1,1,0.287545754133427,0.114197848595149,0.544822674996892,99.5506062397001
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.628515444682609,1,0.359632729253294,1,1,0.293541597780724,0.184968580775613,0.628515444682609,80.000127036411
NA,NA,NA,NA,NA,NA,NA,0,NA
1.08514058010908,1,0.338915716562061,1,1,0.263212588612991,0.157313294907354,1.08514058010908,97.8891797266979
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.666774360940882,1,0.278704015548484,1,1,0.0759784064849423,0.0841358764927839,0.666774360940882,115.661151761367
1.05896661403208,1,0.358223311881253,1,1,0.193265935365951,0.162347100811287,1.05896661403208,68.1631785382583
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.491280953676179,1,0.291332985798335,1,1,0.227849025239329,0.144863519410985,0.491280953676179,107.296713488715
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.626708961096901,1,0.341486765224635,1,1,0.195164098838916,0.148436230375724,0.626708961096901,56.3215889710004
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.0938494115776188,1,0.386840282481564,1,1,0.170404210027817,0.197663594328301,0.0938494115776188,84.6202164757221
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.372198418504119,1,0.290153171084622,1,1,0.196071970005775,0.146859661960239,0.372198418504119,68.9272738647822
0.879326058361111,1,0.368850804850444,1,1,0.244949495351357,0.200980305451205,0.879326058361111,59.4552643086907
0.409530628148479,1,0.290985469855386,1,1,0.189852574940895,0.139958226401561,0.409530628148479,76.5153493652161
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.715763321526889,1,0.36271556650377,1,1,0.249613513649011,0.192912527352915,0.715763321526889,64.8264173014281
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.522618116316093,1,0.493024450348504,1,1,0.27419599184942,0.187193447980202,0.522618116316093,100.388591131424
NA,NA,NA,NA,NA,NA,NA,0,NA
0.295347206146447,1,0.449930489694166,1,1,0.264374198681346,0.203065476245631,0.295347206146447,68.4252128067282
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.366723295508372,1,0.418052531750227,1,1,0.240125198799527,0.187968238411105,0.366723295508372,69.0384248512259
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.40977103087338,1,0.395170826128674,1,1,0.264460938797839,0.174259980218086,1.40977103087338,80.0497970048418
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.431955330763986,1,0.310034993381816,1,1,0.183261775563158,0.129967611947973,0.431955330763986,106.262017029083
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.182696985686363,1,0.377496128847108,1,1,0.2814412248479,0.217242492337882,0.182696985686363,74.7236304264204
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.252704996881965,1,0.296845556254638,1,1,0.0750494259481274,0.155112092982356,0.252704996881965,74.747760424326
NA,NA,NA,NA,NA,NA,NA,0,NA
0.389561609366246,1,0.365458414491196,1,1,0.204541606939778,0.162336932895833,0.389561609366246,51.4283792248282
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.778601316760088,1,0.384297906057797,1,1,0.0984767524690056,0.171301086336307,0.778601316760088,118.371023043557
NA,NA,NA,NA,NA,NA,NA,0,NA
0.24606272451645,1,0.427140541090567,1,1,0.257278952557812,0.228161355446101,0.24606272451645,71.0593509525975
NA,NA,NA,NA,NA,NA,NA,0,NA
0.301547232653434,1,0.282341377333304,1,1,0.177956073055845,0.155203223242548,0.301547232653434,70.3977223634639
NA,NA,NA,NA,NA,NA,NA,0,NA
0.693015217708393,1,0.342669196101325,1,1,0.279071293498552,0.16221722136921,0.693015217708393,103.594929596517
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.182804421560462,1,0.282693072722956,1,1,0.158871068307271,0.12842575896338,0.182804421560462,50.983741036376
0.603255502691727,1,0.271348701539999,1,1,0.146927025991634,0.125121971036801,0.603255502691727,62.9475438092378
0.592579087986017,1,0.324534186504464,1,1,0.117585021992607,0.156062091997451,0.592579087986017,87.3321620813467
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.245952213406382,1,0.35542523823347,1,1,0.260799373557518,0.161672934247143,0.245952213406382,92.4325027988418
0.593554406080801,1,0.280228593421419,1,1,0.163848301939657,0.140072278595721,0.593554406080801,62.7120491846401
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.356480753563526,0.00151137913654736,0.282538736535748,1,1,0.298874187050216,0.138009632176725,0.356480753563526,102.673258540425
0.430201066651901,1,0.311549249141375,1,1,0.055929020840204,0.174623922108312,0.430201066651901,94.5789895920026
0.324079368524173,1,0.367827986176048,1,1,0.243214199980198,0.187791650455004,0.324079368524173,71.1340854348694
NA,NA,NA,NA,NA,NA,NA,0,NA
0.221081985296212,1,0.275409153683248,1,1,0.137071800012234,0.112337159111537,0.221081985296212,51.9415551229151
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.770722655546039,1,0.326704268568663,1,1,0.198242009465988,0.144189457388262,0.770722655546039,85.494893251688
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.369690223450261,1,0.350238055256242,1,1,0.257575252778898,0.17407626908962,0.369690223450261,86.391942022463
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.602359728212216,1,0.337833201805226,1,1,0.239697431491047,0.18494188914382,0.602359728212216,81.7161545371393
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.367623883631126,1,0.314133983071292,1,1,0.164736850212721,0.120397886677766,0.367623883631126,55.5333763632253
NA,NA,NA,NA,NA,NA,NA,0,NA
0.567509713955441,1,0.279864626512539,1,1,0.208384202014763,0.127980432922108,0.567509713955441,77.1924318915154
0.397745214725127,1,0.33201469256017,1,1,0.191606535144058,0.132443872146298,0.397745214725127,71.7180298074912
0.562398022385532,1,0.488245672937607,1,1,0.124669116959279,0.226616702850099,0.562398022385532,99.550132084516
1.06431920781517,1,0.317132522274291,1,1,0.142594233709082,0.109413324187454,1.06431920781517,53.876802932745
NA,NA,NA,NA,NA,NA,NA,0,NA
0.270287464122129,0.00753458378250235,0.279942634414106,1,1,0.0130361914676622,0.122780204566587,0.270287464122129,65.101125233813
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.525690452491673,1,0.169530990168461,1,1,0.118167402647611,0.081174711957738,0.525690452491673,70.7233555050431
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.269168227523503,1,0.251951241669681,1,1,0.155436952819214,0.119352947319582,0.269168227523503,60.8067513574208
NA,NA,NA,NA,NA,NA,NA,0,NA
0.486250864113886,1,0.368127105656014,1,1,0.192002612188908,0.148086509135899,0.486250864113886,46.1079672961504
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.396827984848996,1,0.298914127598226,1,1,0.19189098193137,0.155139142540847,0.396827984848996,81.2620961859308
NA,NA,NA,NA,NA,NA,NA,0,NA
0.154039843420444,1,0.272251532919039,1,1,0.0948883732387515,0.125826366444953,0.154039843420444,72.995366804759
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.34651939282938,1,0.462237370730611,1,1,0.314467070145715,0.199792969389272,0.34651939282938,66.0388136074293
NA,NA,NA,NA,NA,NA,NA,0,NA
0.488410562413557,1,0.504777416815771,1,1,0.321819335400711,0.20023433267935,0.488410562413557,84.1890668800172
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
