"base_value_quasi","b_value_quasi","w_value_quasi","b_quasi","w_quasi","r_quasi","m_quasi","dist_w_quasi"
3.9442174360059,1,0.11170350699713,1,1,0.0170413924434675,0.0287940360335201,3.9442174360059
2.64498850546389,1,0.180150405592231,1,1,0.0405920998860471,0.045423159223386,2.64498850546389
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.85736330112398,1,0.254240150090464,1,1,0.181851756161333,0.0625267057085541,2.85736330112398
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.14206438663869,1,0.23674343716528,1,1,0.0281012851106217,0.0459083051506147,3.14206438663869
3.55349945079032,1,0.191037431955035,1,1,0.00972549023986995,0.0604174769348858,3.55349945079032
NA,NA,NA,NA,NA,NA,NA,0
4.32935005832761,1,0.0722172609015519,1,1,0.0251900019696773,0.0160143814295758,4.32935005832761
NA,NA,NA,NA,NA,NA,NA,0
3.60156987245199,1,0.134677730317555,1,1,0.00694113653529673,0.0415341642931474,3.60156987245199
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.02729502543796,1,0.271025731130548,1,1,0.00232885592212488,0.0431976636849684,3.02729502543796
NA,NA,NA,NA,NA,NA,NA,0
2.64733629560917,1,0.232873916479909,1,1,0.0437278738908255,0.0442313988622915,2.64733629560917
NA,NA,NA,NA,NA,NA,NA,0
2.90235334520085,1,0.184879067006172,1,1,0.00301613594478215,0.0397187043447472,2.90235334520085
NA,NA,NA,NA,NA,NA,NA,0
2.64264890049498,1,0.195582917175409,1,1,0.116000626832806,0.0390659831186432,2.64264890049498
3.07731229688817,1,0.209659349321521,1,1,0.0287762005876416,0.0421068033919868,3.07731229688817
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.23569456699591,1,0.161925446773616,1,1,0.0197457324297367,0.0380474700939794,3.23569456699591
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.84271145235488,1,0.0952935743888586,1,1,0.00849904228891469,0.0238282121218443,3.84271145235488
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.99557639071352,1,0.238280075547677,1,1,0.0202414465359624,0.0553940099775388,2.99557639071352
NA,NA,NA,NA,NA,NA,NA,0
3.69954632326488,1,0.133849605513548,1,1,0.00687553210998074,0.0367271278757082,3.69954632326488
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.47453101293593,1,0.11784878580762,1,1,0.00775892856054362,0.0503873571782336,2.47453101293593
4.11288133467992,1,0.0838438132964111,1,1,0.0045320841490274,0.0103896440931614,4.11288133467992
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.79288756761724,1,0.105020616416919,1,1,0.00232563497146945,0.030313906333581,4.79288756761724
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.39526764866863,1,0.17414102542024,1,1,0.00891902001717449,0.0422292799668947,3.39526764866863
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.03441837574775,1,0.144732345688799,1,1,0.0174825060821842,0.026886737761679,3.03441837574775
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.21756875780664,1,0.194793250746857,1,1,0.0329397496321831,0.060675698563606,3.21756875780664
4.73705194940239,0.19185568045897,0.20155238867247,1,1,0.395607043485515,0.0523545643750119,4.73705194940239
2.82314496823948,1,0.234171675672273,1,1,0.16320816847757,0.0570462565140774,2.82314496823948
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.08172073667468,1,0.223680151184696,1,1,0.0284614054195035,0.0438895022142481,3.08172073667468
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
6.26299672796439,1,0.0504870961062153,1,1,0.0302318048388477,0.0251669090587744,6.26299672796439
NA,NA,NA,NA,NA,NA,NA,0
3.56249950044307,1,0.198813904634437,1,1,0.190830844266132,0.0435206342746803,3.56249950044307
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.94340743136451,1,0.199047356194146,1,1,0.0906538304983427,0.0381433427056181,2.94340743136451
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.82431308880866,1,0.237544158426078,1,1,0.120630633038617,0.038994088594271,3.82431308880866
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.74017276476444,1,0.0750292007458847,1,1,0.0522885503423279,0.042419364507053,3.74017276476444
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.10383226768629,1,0.269736958210715,1,1,0.0820391885474238,0.0435125138577315,3.10383226768629
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.14858578924056,1,0.227601903710985,1,1,0.0719173900871664,0.0552441522324071,3.14858578924056
NA,NA,NA,NA,NA,NA,NA,0
4.14730490920961,1,0.224463255789515,1,1,0.0875421338901369,0.0558104625637987,4.14730490920961
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.09092999052823,1,0.052190702087551,1,1,0.0220182826220294,0.0182306005796408,4.09092999052823
NA,NA,NA,NA,NA,NA,NA,0
3.5252235319206,1,0.241767866680273,1,1,0.0496402973757327,0.0386435183228928,3.5252235319206
NA,NA,NA,NA,NA,NA,NA,0
3.25642714015994,1,0.187331519702394,1,1,0.0298902638436625,0.0494084021735702,3.25642714015994
NA,NA,NA,NA,NA,NA,NA,0
4.51208523531084,1,0.0294483189011011,1,1,0.0176343008474986,0.0144517530184131,4.51208523531084
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.47228522038236,1,0.293367756536864,1,1,0.125161631853143,0.0435896645900677,4.47228522038236
3.1691640173995,1,0.173331660822712,1,1,0.025402815019895,0.0304452326849286,3.1691640173995
2.58532413789411,1,0.150342830585765,1,1,0.00431706973359869,0.0370925362107879,2.58532413789411
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.78274388775764,1,0.229970168169011,1,1,0.0137264972028672,0.0455543661790059,3.78274388775764
4.50429269863184,1,0.092423391571668,1,1,0.0192093385214019,0.00968285559511732,4.50429269863184
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.14510670641361,1,0.116856366562662,1,1,0.0277439708176281,0.0315784291326709,4.14510670641361
2.57131005116638,1,0.192277054080381,1,1,0.00697811406918955,0.0508106416577185,2.57131005116638
4.02931976564929,0.0100225405117587,0.172186369401187,1,1,0.186650761210388,0.0536334341820126,4.02931976564929
NA,NA,NA,NA,NA,NA,NA,0
4.20361288277957,1,0.194245197650754,1,1,0.130705049251822,0.0526048444576497,4.20361288277957
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.09196393073677,1,0.117165298375092,1,1,0.0193404378124249,0.0256294008187061,3.09196393073677
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.00000411886759,1,0.201391016920548,1,1,0.0939397566161567,0.0506395126830805,3.00000411886759
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.06571075437659,1,0.158786889572951,1,1,0.0104060998094806,0.0325170064596149,3.06571075437659
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.84102075243556,1,0.282273301202464,1,1,0.0457730423007057,0.0569736851085831,2.84102075243556
NA,NA,NA,NA,NA,NA,NA,0
3.26931142000833,1,0.193444669967499,1,1,0.080489731904577,0.0318244843250046,3.26931142000833
3.29894313367044,1,0.179991380940347,1,1,0.0974234577287032,0.0342704030477221,3.29894313367044
5.33845402713375,1,0.0558994995505353,1,1,0.0321861752617437,0.0249267432545781,5.33845402713375
3.30661306171926,1,0.195776488656983,1,1,0.0676898900974876,0.0376022065109202,3.30661306171926
NA,NA,NA,NA,NA,NA,NA,0
3.59142879942868,1,0.27226635932612,1,1,0.235310486259958,0.0532641352697652,3.59142879942868
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.15015633409758,0.00534198894643156,0.196941916777962,1,1,0.203461420336157,0.0488066613820506,4.15015633409758
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.38100796697819,1,0.19104980019762,1,1,0.106842808916925,0.0402195578243782,3.38100796697819
NA,NA,NA,NA,NA,NA,NA,0
2.50480138619314,1,0.277169140950991,1,1,0.0710888314438175,0.0587483983898625,2.50480138619314
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.56332725672407,1,0.208913164534873,1,1,0.0131333397606007,0.0455460145682879,2.56332725672407
NA,NA,NA,NA,NA,NA,NA,0
2.5709637328162,0.000993604642599292,0.201700678678383,1,1,0.00174314059711185,0.038604458195888,2.5709637328162
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.67662541762079,1,0.245353548821627,1,1,0.0425489080578862,0.0534576995100453,3.67662541762079
NA,NA,NA,NA,NA,NA,NA,0
1.92291380539156,1,0.200406532513809,1,1,0.060628313338616,0.054449207551793,1.92291380539156
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.33847682461938,1,0.178037363699496,1,1,0.110115036461033,0.0419313911811974,3.33847682461938
3.11953256263979,1,0.215805131081926,1,1,0.109151145910715,0.0471655866805946,3.11953256263979
3.52315193145721,1,0.099114434364572,1,1,0.0058764482088751,0.0233903105824333,3.52315193145721
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.29631214609973,1,0.192468090917988,1,1,0.0178785415987322,0.0436430736275314,3.29631214609973
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.97496881142672,1,0.179642846215535,1,1,0.11033871542873,0.0349271054215486,3.97496881142672
3.0309664194147,1,0.111757183766865,1,1,0.00337152382555743,0.0302428812072844,3.0309664194147
3.94075390642222,0.00869929148186183,0.223274483554332,1,1,0.236143911994662,0.0584950035472569,3.94075390642222
NA,NA,NA,NA,NA,NA,NA,0
5.20477142392697,1,0.0824765297087118,1,1,0.019453430653081,0.0136616988601439,5.20477142392697
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.5965603156426,1,0.256709301540851,1,1,0.0740649944495135,0.0447415354099785,2.5965603156426
NA,NA,NA,NA,NA,NA,NA,0
3.62751817149883,1,0.198598509547124,1,1,0.0839669546006157,0.042630125968248,3.62751817149883
2.70906187943316,1,0.226220653876987,1,1,0.0251603516107552,0.043113446322896,2.70906187943316
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.51838271188532,0.00144861990582395,0.0943441459589754,1,1,0.00183575189333214,0.0307084639010729,3.51838271188532
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.20331458207648,0.000743593026387879,0.274277151602201,1,1,0.278313769144292,0.0487272710145308,4.20331458207648
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.04702359818649,1,0.203888654872917,1,1,0.0944954358478123,0.0422432124596751,3.04702359818649
3.33743485367314,1,0.185905017935403,1,1,0.031298322948641,0.0210463191131779,3.33743485367314
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.35278918665006,0.0651781084729659,0.161509982086588,1,1,0.227567201254011,0.0398962194380839,4.35278918665006
NA,NA,NA,NA,NA,NA,NA,0
3.71220213627512,1,0.179021415215077,1,1,0.0878830522357184,0.037216731725375,3.71220213627512
4.46439851797079,1,0.0963389953336545,1,1,0.0251732086450314,0.0187290645791764,4.46439851797079
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.00877448279639,1,0.267126979939803,1,1,0.132749669880434,0.0572293725115383,3.00877448279639
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.73541087399456,1,0.116309336683206,1,1,0.0222794939684987,0.031484374881043,3.73541087399456
NA,NA,NA,NA,NA,NA,NA,0
5.76671118143275,1,0.0144046883387404,1,1,0.0046646338237475,0.00402833717428567,5.76671118143275
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.23869398358879,1,0.174617006301155,1,1,0.0164169305433844,0.0622899418082729,3.23869398358879
2.99724563440945,1,0.214201358558047,1,1,0.0166301578317527,0.0472707239695169,2.99724563440945
3.41121195462554,1,0.200517931463304,1,1,0.00624113255576809,0.0276305100879478,3.41121195462554
NA,NA,NA,NA,NA,NA,NA,0
3.3503966626942,1,0.253793436355884,1,1,0.174427140525243,0.0577474843325806,3.3503966626942
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.53117132862099,1,0.24915138434945,1,1,0.137277976870667,0.0404140305816934,3.53117132862099
NA,NA,NA,NA,NA,NA,NA,0
4.02577482724287,1,0.247311484859743,1,1,0.226637006907922,0.0477655761280123,4.02577482724287
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.0333762423434,0.000424866310726361,0.0935383210231235,1,1,0.00211325936503252,0.0241585959409762,4.0333762423434
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.11994843250945,1,0.144926293291898,1,1,0.0167136802881163,0.0270473556268399,3.11994843250945
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.48638528585076,1,0.246678618845458,1,1,0.00334420972283752,0.0422800295913251,3.48638528585076
NA,NA,NA,NA,NA,NA,NA,0
2.5666163326841,1,0.190389982249337,1,1,0.00311916793579437,0.0499718777678208,2.5666163326841
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.65810408457578,1,0.149011377304789,1,1,0.0393680875694282,0.024995886984741,3.65810408457578
2.55201483926952,1,0.197423735908212,1,1,0.0187330633757308,0.0538599877896767,2.55201483926952
6.7086483292994,1,0.0737044714454534,1,1,0.0157360940328478,0.0098858481906773,6.7086483292994
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.40806030319219,1,0.131896730727492,1,1,0.0209913018767953,0.0243943152284509,3.40806030319219
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.78892683478468,1,0.227853713358348,1,1,0.0147546718037216,0.0290440300960832,2.78892683478468
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.96502934450234,1,0.265221452435937,1,1,0.00626894853559533,0.0469104248043921,2.96502934450234
NA,NA,NA,NA,NA,NA,NA,0
4.54009006128881,1,0.114159175822479,1,1,0.00343195804878562,0.0260101251965251,4.54009006128881
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.51107210324901,1,0.238096598306429,1,1,0.176722535584313,0.0440032797079098,3.51107210324901
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.57451753372511,1,0.196859640942008,1,1,0.121576604505873,0.0327367486151386,3.57451753372511
NA,NA,NA,NA,NA,NA,NA,0
3.01817289526402,1,0.157558066687842,1,1,0.0847253587174105,0.0444775590117669,3.01817289526402
NA,NA,NA,NA,NA,NA,NA,0
3.78760089630763,1,0.173177098104126,1,1,0.146373633439869,0.0425636723384107,3.78760089630763
5.75908435812664,1,0.0276263891184482,1,1,0.00963796524279843,0.00770536499699756,5.75908435812664
3.59682253562244,1,0.244199333794367,1,1,0.0997239033818862,0.0552589971858787,3.59682253562244
NA,NA,NA,NA,NA,NA,NA,0
3.54368692763055,1,0.21082121464886,1,1,0.0581449807188501,0.0382345754053901,3.54368692763055
3.75193591799075,1,0.132095299378686,1,1,0.0375632036718407,0.0217421049556632,3.75193591799075
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.79652057483194,1,0.100069318555721,1,1,0.0291434686296372,0.0169117767545425,3.79652057483194
4.19922473920557,0.00342065420648613,0.190183852852458,1,1,0.196010000727162,0.046366062600389,4.19922473920557
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.96940274686665,1,0.206333322625376,1,1,0.0403380613277652,0.0347467412416681,2.96940274686665
NA,NA,NA,NA,NA,NA,NA,0
