"base_value_zinbh","b_value_zinbh","w_value_zinbh","b_zinbh","w_zinbh","r_zinbh","m_zinbh","dist_w_zinbh","bic_zinbh"
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
6.3447189742799,1,0.189484710222185,1,1,0.0858762452034421,0.0983797835263567,6.3447189742799,406.493331912546
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.04423730339395,1,0.209551480667772,1,1,0.053810886653429,0.140795323929722,3.04423730339395,341.896903272298
NA,NA,NA,NA,NA,NA,NA,0,NA
4.2105178171663,1,0.174722641340596,1,1,0.143642712951786,0.125492397116987,4.2105178171663,336.916123526956
NA,NA,NA,NA,NA,NA,NA,0,NA
4.72787830610483,1,0.186843057897818,1,1,0.162108989680634,0.0882622406958567,4.72787830610483,394.924211723971
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
4.58714464626115,1,0.226045447853406,1,1,0.156441206862664,0.13155624842759,4.58714464626115,329.164931334999
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
9.23807851089033,0.00760509896948888,0.177183661659298,1,1,0.203256573437468,0.122048810363625,9.23807851089033,353.937706011014
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
