"base_value_zinp","b_value_zinp","w_value_zinp","b_zinp","w_zinp","r_zinp","m_zinp","dist_w_zinp","bic_zinp"
NA,NA,NA,NA,NA,NA,NA,0,NA
2.00517998188073,1,0.35542523823347,1,1,0.260799373557518,0.161672934247143,2.00517998188073,92.4325027988418
2.78241665018922,1,0.280228593421419,1,1,0.163848301939657,0.140072278595721,2.78241665018922,62.7120491846401
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.32763997109017,0.00151137913654736,0.282538736535748,1,1,0.298874187050216,0.138009632176725,2.32763997109017,102.673258540425
2.41833447355706,1,0.311549249141375,1,1,0.055929020840204,0.174623922108312,2.41833447355706,94.5789895920026
1.98367015750023,1,0.367827986176048,1,1,0.243214199980198,0.187791650455004,1.98367015750023,71.1340854348694
NA,NA,NA,NA,NA,NA,NA,0,NA
1.51731897646862,1,0.275409153683248,1,1,0.137071800012234,0.112337159111537,1.51731897646862,51.9415551229151
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.13838033282474,1,0.326704268568663,1,1,0.198242009465988,0.144189457388262,3.13838033282474,85.494893251688
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.07402247410691,1,0.350238055256242,1,1,0.257575252778898,0.17407626908962,2.07402247410691,86.391942022463
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.68552298742084,1,0.337833201805226,1,1,0.239697431491047,0.18494188914382,2.68552298742084,81.7161545371393
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.11045957248705,1,0.314133983071292,1,1,0.164736850212721,0.120397886677766,2.11045957248705,55.5333763632253
NA,NA,NA,NA,NA,NA,NA,0,NA
2.60132608881525,1,0.279864626512539,1,1,0.208384202014763,0.127980432922108,2.60132608881525,77.1924318915154
2.27097792237943,1,0.33201469256017,1,1,0.191606535144058,0.132443872146298,2.27097792237943,71.7180298074912
2.52013950536001,1,0.488245672937607,1,1,0.124669116959279,0.226616702850099,2.52013950536001,99.550132084516
2.6975400545215,1,0.317132522274291,1,1,0.142594233709082,0.109413324187454,2.6975400545215,53.876802932745
NA,NA,NA,NA,NA,NA,NA,0,NA
1.92988224621626,0.00753458378250235,0.279942634414106,1,1,0.0130361914676622,0.122780204566587,1.92988224621626,65.101125233813
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.59461060395093,1,0.169530990168461,1,1,0.118167402647611,0.081174711957738,2.59461060395093,70.7233555050431
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.78002476307032,1,0.251951241669681,1,1,0.155436952819214,0.119352947319582,1.78002476307032,60.8067513574208
NA,NA,NA,NA,NA,NA,NA,0,NA
2.12519540456832,1,0.368127105656014,1,1,0.192002612188908,0.148086509135899,2.12519540456832,46.1079672961504
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.3444651528106,1,0.298914127598226,1,1,0.19189098193137,0.155139142540847,2.3444651528106,81.2620961859308
NA,NA,NA,NA,NA,NA,NA,0,NA
1.48174617832059,1,0.272251532919039,1,1,0.0948883732387515,0.125826366444953,1.48174617832059,72.995366804759
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.17605113567439,1,0.462237370730611,1,1,0.314467070145715,0.199792969389272,2.17605113567439,66.0388136074293
NA,NA,NA,NA,NA,NA,NA,0,NA
2.80502936024243,1,0.504777416815771,1,1,0.321819335400711,0.20023433267935,2.80502936024243,84.1890668800172
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.18371170912275,1,0.377578644820884,1,1,0.223615648840072,0.155512681453874,2.18371170912275,56.2200815876963
1.44724063272724,1,0.39025110405812,1,1,0.219967246310281,0.179593897208503,1.44724063272724,67.0088915059174
1.55791963085455,0.0406736399520208,0.371716078559272,1,1,0.00814649309653001,0.20077321352549,1.55791963085455,74.68825638621
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.1418908358846,1,0.337831291705308,1,1,0.179343017073529,0.136832294132176,3.1418908358846,70.7097967819519
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.80893889274829,1,0.284236233124116,1,1,0.183786974256275,0.134899126334398,1.80893889274829,73.7278423351135
1.89902327586204,1,0.362627903494392,1,1,0.256667672602488,0.182588510861228,1.89902327586204,78.3136875366294
1.80458228108753,1,0.408803818569223,1,1,0.203119497734921,0.175398372728136,1.80458228108753,47.0746654434523
NA,NA,NA,NA,NA,NA,NA,0,NA
2.12695740195501,1,0.307689575333658,1,1,0.19909687775127,0.132845298366837,2.12695740195501,102.966889276055
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.20592807268872,1,0.332196901596109,1,1,0.220250815693952,0.173798822694514,2.20592807268872,77.7928936697748
NA,NA,NA,NA,NA,NA,NA,0,NA
2.50703295799021,1,0.383260946668798,1,1,0.226681497882383,0.17957019163705,2.50703295799021,63.0831987324708
2.39760853362306,1,0.446841976777203,1,1,0.243183338928997,0.177854373089874,2.39760853362306,85.2563374025411
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.18242125535465,1,0.266273195832577,1,1,0.102499352515033,0.116524369383181,2.18242125535465,106.784479257484
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.67765478311212,1,0.205429051588079,1,1,0.107159693520326,0.0868870172377503,2.67765478311212,62.3877810672362
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.3905678153081,1,0.295248375028575,1,1,0.19929270570973,0.145692688729045,2.3905678153081,71.2482296334176
2.94619473667869,1,0.314049022005707,1,1,0.209174345470854,0.152931662950592,2.94619473667869,76.343344125652
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.19692449659395,1,0.287013924004726,1,1,0.145400500578974,0.123880812963374,2.19692449659395,44.7321146712827
NA,NA,NA,NA,NA,NA,NA,0,NA
2.00841867634498,1,0.275327092015138,1,1,0.189735509878662,0.142012224598804,2.00841867634498,69.0413314039582
3.28988759764454,1,0.583543288158366,1,1,0.138957160429594,0.163544757459008,3.28988759764454,98.5784396103203
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.80338160048281,1,0.399222383176004,1,1,0.287618789098533,0.221196317069471,2.80338160048281,59.609970687856
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.91166828458259,0.0753580821196149,0.378841210856424,1,1,0.463246077460731,0.152040403374787,3.91166828458259,87.9298047592532
NA,NA,NA,NA,NA,NA,NA,0,NA
2.83645370405135,1,0.30243013390185,1,1,0.208325915792914,0.167929025064448,2.83645370405135,76.8222197741692
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.1971977781276,1,0.431049855238983,1,1,0.235084109493379,0.180842639109716,2.1971977781276,36.7439831211449
1.96538668041383,1,0.367614099057704,1,1,0.0684073040140002,0.132090313720377,1.96538668041383,82.5470562653212
2.24711378400507,1,0.285913347111469,1,1,0.139111345527765,0.129575743424057,2.24711378400507,42.2862612669449
NA,NA,NA,NA,NA,NA,NA,0,NA
2.2664651963206,1,0.559746203287774,1,1,0.327168066196221,0.227618550137741,2.2664651963206,71.237064706895
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.45186750084647,1,0.228937297378748,1,1,0.147223105976241,0.126073564840374,1.45186750084647,63.1966387258417
NA,NA,NA,NA,NA,NA,NA,0,NA
2.26327091016309,1,0.219360096704833,1,1,0.0348794227130384,0.0346398223834942,2.26327091016309,30.1480642431762
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.11653780518595,1,0.301278676643181,1,1,0.247559658923496,0.173410300451492,2.11653780518595,97.2466574995269
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.12936756731828,1,0.336623113950956,1,1,0.219821813722048,0.15365361756239,2.12936756731828,80.4717238035028
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.96439727470837,1,0.312497211889546,1,1,0.0814791133727742,0.157035105577003,3.96439727470837,62.7916777830307
NA,NA,NA,NA,NA,NA,NA,0,NA
2.70151155439978,1,0.400249267282473,1,1,0.104686967768425,0.148358501629115,2.70151155439978,90.4420518887938
NA,NA,NA,NA,NA,NA,NA,0,NA
