"base_value_negbinlin","b_value_negbinlin","w_value_negbinlin","b_nb_lin","w_nb_lin","r_nb_lin","m_nb_lin","dist_w_nb_lin","bic_neg_lin"
1.9957367201508,1,0.134897905908926,1,1,0.142130957030337,0.0872390910744778,1.9957367201508,60.6607746247732
1.93277196499808,1,0.249169865275999,1,1,0.0537720364311267,0.0722223871817565,1.93277196499808,118.503294035687
3.27146595890761,1,0.223322742871432,1,1,0.0275947307155838,0.0809925640817176,3.27146595890761,94.4492089584141
NA,NA,NA,NA,NA,NA,NA,0,NA
2.92905542180867,1,0.220942265611686,1,1,0.022548625141291,0.0672428504285927,2.92905542180867,130.406228971545
2.71695354596292,1,0.229129897080453,1,1,0.00740160826041077,0.0662264245140719,2.71695354596292,138.511490192068
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.90779760341788,1,0.0213009231273372,1,1,0.0255333708502337,0.0255333708502337,2.90779760341788,133.919222453918
NA,NA,NA,NA,NA,NA,NA,0,NA
2.04135475857472,1,0.134633229816102,1,1,0.0418844589943039,0.102655063166594,2.04135475857472,47.9862483481257
2.94982608387875,1,0.258200439699352,1,1,0.209454411507315,0.071557644358264,2.94982608387875,125.820832660675
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.76202280824555,1,0.238773300234984,1,1,0.130054408608748,0.0546049424848223,2.76202280824555,95.7236943922923
NA,NA,NA,NA,NA,NA,NA,0,NA
1.82007470655545,1,0.191469936795247,1,1,0.0123769493122025,0.0812382221220682,1.82007470655545,101.673047762837
2.01704358763851,1,0.249194735803047,1,1,0.01242856026157,0.068448290986689,2.01704358763851,92.6626275647889
2.11819594476817,1,0.203281617687533,1,1,0.0493606369023653,0.0822729663549664,2.11819594476817,122.08747009157
NA,NA,NA,NA,NA,NA,NA,0,NA
1.39865015950951,1,0.185926048018595,1,1,0.127710132066608,0.111750418595478,1.39865015950951,69.9775773437056
NA,NA,NA,NA,NA,NA,NA,0,NA
2.1984850264894,1,0.233321601551568,1,1,0.0231991744534758,0.0523377906815022,2.1984850264894,106.21414532826
1.48868461374988,1,0.140957666759576,1,1,0.0596370479871043,0.0870825106489952,1.48868461374988,135.188343537813
2.10202960619204,1,0.229868453088126,1,1,0.200978302334983,0.0770636768266698,2.10202960619204,87.4157340108137
2.04871423236798,0.00750388753995262,0.181926007514737,1,1,0.000610862611923943,0.0965302748847477,2.04871423236798,113.661555623857
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.66897169946352,1,0.238956267074563,1,1,0.0585472608645972,0.0817342796523537,1.66897169946352,131.029325890208
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.87587050444478,1,0.224406382663192,1,1,0.0465106852821389,0.0930388651634314,1.87587050444478,81.2434174529218
1.06354148574123,1,0.162252078637041,1,1,0.078298121112487,0.0742571702325891,1.06354148574123,127.692758323215
2.02686903832758,1,0.213360990888753,1,1,0.0420594898394018,0.0868730755055892,2.02686903832758,98.3360169323127
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.19237944936046,1,0.260312598696788,1,1,0.116264121835377,0.0753969118729147,2.19237944936046,113.491083439504
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.7961832397723,1,0.221160017435615,1,1,0.11924848815241,0.0616357021729544,2.7961832397723,146.587920696687
NA,NA,NA,NA,NA,NA,NA,0,NA
3.14243684170504,1,0.239683765526305,1,1,0.0130631929489745,0.067775777066221,3.14243684170504,117.175644651894
2.1539693126542,1,0.249223246631676,1,1,0.0412325712404959,0.0603884813179597,2.1539693126542,126.957893211779
1.59165073917635,1,0.234891035439157,1,1,0.0110694333171158,0.0597642834074436,1.59165073917635,156.567013986747
1.31942946259531,1,0.224406005589337,1,1,0.104892287662216,0.0702114067592605,1.31942946259531,125.701084206988
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.315884572387,1,0.209431440174967,1,1,0.215533498968866,0.0698221379192791,2.315884572387,79.4051336318172
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.37819057728535,1,0.229464818220009,1,1,0.108228154415656,0.0847783794260791,1.37819057728535,99.2277060578492
1.74280578190328,1,0.18144221804439,1,1,0.0667319940918859,0.0899341039577838,1.74280578190328,69.8337905070073
NA,NA,NA,NA,NA,NA,NA,0,NA
1.68367960884216,1,0.2014249780967,1,1,0.181464787301137,0.055990693618009,1.68367960884216,161.812311378698
NA,NA,NA,NA,NA,NA,NA,0,NA
1.56310531613938,1,0.232016365808655,1,1,0.0216481659594707,0.0553013334327899,1.56310531613938,140.058093550881
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.42187736204558,1,0.212270150286545,1,1,0.088260384128099,0.0715659561033099,2.42187736204558,84.099094642839
NA,NA,NA,NA,NA,NA,NA,0,NA
2.73446694181059,1,0.237403186208219,1,1,0.134016321113521,0.0725470285241581,2.73446694181059,102.250747097291
NA,NA,NA,NA,NA,NA,NA,0,NA
2.44516438375028,1,0.211820614982096,1,1,0.00257365355074757,0.0931707712465928,2.44516438375028,95.695560172168
NA,NA,NA,NA,NA,NA,NA,0,NA
1.73082820265324,1,0.242025113583573,1,1,0.0398197567110024,0.0909491717621856,1.73082820265324,125.287017075257
3.11184037926996,1,0.207725038798221,1,1,0.0101870035192132,0.0813537312793703,3.11184037926996,98.3529357060512
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.06121994922219,1,0.197564850300142,1,1,0.0496514528965957,0.0868956142285778,1.06121994922219,115.500596298087
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.10278665431756,1,0.253636547432091,1,1,0.0101867668692064,0.0675160367724969,3.10278665431756,161.860085378403
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.57604205573817,1,0.237843472054581,1,1,0.0452232188499581,0.0635560287823625,1.57604205573817,113.980634210578
NA,NA,NA,NA,NA,NA,NA,0,NA
1.45730766003112,1,0.199699239543684,1,1,0.0553066083122896,0.0780498401633376,1.45730766003112,151.730858648131
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.62423289374062,1,0.046257309778292,1,1,0.0393195553012721,0.0471261881184903,3.62423289374062,160.092949270183
3.64890310621764,1,0.197817026035353,1,1,0.052590472456788,0.0875834400452521,3.64890310621764,100.901914251235
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.28205757877435,1,0.208644168685406,1,1,0.0612242947397982,0.0531870562258281,1.28205757877435,165.148240012719
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.76601146926089,1,0.160932185862064,1,1,0.166766304091546,0.0820805713484432,2.76601146926089,79.0798805252591
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.92868483861295,1,0.175010416246566,1,1,0.0314167438053742,0.0755358181616568,1.92868483861295,114.374155232318
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.1077311883256,1,0.221972443624771,1,1,0.0714519848703523,0.0706924345735197,2.1077311883256,90.8320305157698
2.75766651702266,1,0.192207287072065,1,1,0.194292455679967,0.0801672398651638,2.75766651702266,87.4440822614867
1.14423487474791,1,0.260780924542642,1,1,0.0929863736769135,0.0825986390087027,1.14423487474791,109.679994025037
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.94378700567093,1,0.217918706101596,1,1,0.05723950360052,0.0797203908547743,1.94378700567093,87.6344269092506
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.01249883318834,1,0.0118493809824135,1,1,0.00931752137242471,0.0153769869168697,3.01249883318834,135.141765721302
NA,NA,NA,NA,NA,NA,NA,0,NA
2.4195243873347,1,0.220112870473402,1,1,0.172511016590196,0.0685751838069236,2.4195243873347,92.6249584217122
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.99665518939745,1,0.207209698573782,1,1,0.00436843447656831,0.0963077867991164,1.99665518939745,97.6532308607172
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.06103774416931,1,0.210090746746687,1,1,0.0835824253031276,0.0667255470458804,1.06103774416931,114.312270409638
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.07973323429847,1,0.0179345087566508,1,1,0.0228906840360241,0.0228906840360241,3.07973323429847,148.690192498021
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.32949922874985,1,0.246119372759617,1,1,0.0067215422642259,0.0796974396988199,2.32949922874985,107.206376566522
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.916104444746161,1,0.246805021321383,1,1,0.0180187439211403,0.0701976756283427,0.916104444746161,103.886037798229
NA,NA,NA,NA,NA,NA,NA,0,NA
1.95781861761699,1,0.168554612877167,1,1,0.00899413969060387,0.0976074781577605,1.95781861761699,61.6196501405528
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.48951385785315,1,0.0756045503245093,1,1,0.0810066269517761,0.0810066269517761,2.48951385785315,166.324023053859
NA,NA,NA,NA,NA,NA,NA,0,NA
1.21616504941896,1,0.221314445981561,1,1,0.0421625405765129,0.0917458583618595,1.21616504941896,89.88354463895
NA,NA,NA,NA,NA,NA,NA,0,NA
0.948138761158415,1,0.162627912549301,1,1,0.0862693960665688,0.0748449268296767,0.948138761158415,103.367886493927
NA,NA,NA,NA,NA,NA,NA,0,NA
2.36152101333304,1,0.0640191633146789,1,1,0.0652653657673798,0.0622156881263713,2.36152101333304,155.957366184262
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.06662239860209,1,0.208914300755138,1,1,0.0917741205308281,0.0928138798409082,2.06662239860209,68.8967715580774
2.11947656512538,1,0.215109585259394,1,1,0.0585002792221193,0.0758087645798627,2.11947656512538,95.7716312346862
2.25833691403377,1,0.257202543449774,1,1,0.0301895219623075,0.0596706023200719,2.25833691403377,134.867423478439
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.16707677070421,1,0.243153419902139,1,1,0.0138497881269152,0.0721060035840199,2.16707677070421,130.707140045313
3.24376357056034,1,0.183138680048094,1,1,0.0210171008545154,0.0915644464957994,3.24376357056034,90.2805407878006
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.48416231044742,1,0.228844259331042,1,1,0.141125597319924,0.0647345457974837,1.48416231044742,161.02980237078
1.71286133363321,1,0.245916826481305,1,1,0.00700063715856169,0.0682763194144987,1.71286133363321,139.350857398319
1.87851598072039,1,0.252955500002145,1,1,0.171955851565355,0.0688515027762527,1.87851598072039,105.304914349941
NA,NA,NA,NA,NA,NA,NA,0,NA
1.86690382938554,1,0.197974605281477,1,1,0.0945034571266033,0.0880347966200493,1.86690382938554,69.3296402887911
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.31386030096176,1,0.229302580195355,1,1,0.00527967694666158,0.0762989341632523,3.31386030096176,128.568661333095
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.3916879585868,1,0.215716937090867,1,1,0.119428458947719,0.0609437238526318,1.3916879585868,129.075302713336
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.43134943163569,0.00217135970593063,0.225327662266055,1,1,0.00139616948420872,0.055820455651941,2.43134943163569,125.871479373565
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.67498269379296,1,0.205904342007108,1,1,0.106595498295984,0.0771477297737936,1.67498269379296,78.759439349188
NA,NA,NA,NA,NA,NA,NA,0,NA
3.24933454275668,1,0.243394742739883,1,1,0.18605640856233,0.0694657650304682,3.24933454275668,114.995748024577
1.30877974087571,1,0.200011487516792,1,1,0.0267999677218537,0.0762413905884397,1.30877974087571,99.3990196108894
2.58478036173255,1,0.0113252519420569,1,1,0.0144745438908478,0.0144745438908478,2.58478036173255,135.952390918963
1.5997954820302,1,0.134815793141678,1,1,0.129385023898607,0.105882101202124,1.5997954820302,76.2160724717768
NA,NA,NA,NA,NA,NA,NA,0,NA
2.06101370817597,1,0.2331131648511,1,1,0.11575374128695,0.0701473785639577,2.06101370817597,85.4520320649831
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.18526979095211,1,0.249937965044609,1,1,0.140711321520524,0.0743084966095711,2.18526979095211,104.347985664205
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.25150398762758,1,0.14638831272804,1,1,0.0739721244219908,0.0957577795380764,1.25150398762758,89.1333610560514
NA,NA,NA,NA,NA,NA,NA,0,NA
2.10392866002305,1,0.12442643017738,1,1,0.0723053396254514,0.0807888907601157,2.10392866002305,54.869833728047
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.84262453684558,1,0.196138464658948,1,1,0.0791714315478551,0.0938302533606398,1.84262453684558,115.271502251573
NA,NA,NA,NA,NA,NA,NA,0,NA
2.65482198505495,1,0.230248619815139,1,1,0.0175006742292577,0.0748317940469251,2.65482198505495,105.126031895137
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.60651547137563,1,0.231681336597658,1,1,0.0134025559701743,0.0748834910592103,1.60651547137563,90.5298020695783
NA,NA,NA,NA,NA,NA,NA,0,NA
2.16109934669993,1,0.224551760855902,1,1,0.00846072565551538,0.0618313328886069,2.16109934669993,109.012430275658
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.43946574888517,1,0.197474997847245,1,1,0.00813611752819394,0.075727613853448,2.43946574888517,77.5953372672924
1.9372682989034,1,0.222026237097515,1,1,0.0235292509337858,0.091882839788265,1.9372682989034,98.0475668633243
2.73233935639242,1,0.205548793174675,1,1,0.0652093081867432,0.0865318252790266,2.73233935639242,108.505897081876
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.1119313627336,1,0.189849603057413,1,1,0.0438183355023215,0.0897384501831861,2.1119313627336,100.632569625571
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.03319963506423,1,0.236021641970988,1,1,0.0957009923035519,0.0636120820567075,1.03319963506423,109.597544339298
2.52403814106219,1,0.208137888178052,1,1,0.083698537245403,0.0907224963614064,2.52403814106219,114.582190743832
2.32774556377867,1,0.160455253396515,1,1,0.163773643396454,0.0855407250769105,2.32774556377867,64.4563953712603
NA,NA,NA,NA,NA,NA,NA,0,NA
3.65022929130724,1,0.277618942769719,1,1,0.0274274678932269,0.0666721784736554,3.65022929130724,162.749612861343
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.506516879904,1,0.238187624825444,1,1,0.0528235465159328,0.0769755792825252,2.506516879904,120.529124685196
NA,NA,NA,NA,NA,NA,NA,0,NA
2.18494547924989,1,0.218582481691008,1,1,0.0698170418540993,0.0698170418540993,2.18494547924989,91.9131916655827
2.03243564138114,1,0.228052382899693,1,1,0.0294117765474667,0.0577995986579912,2.03243564138114,121.142326928534
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.4282667427397,1,0.13050182458353,1,1,0.119845052947131,0.0587718614535317,1.4282667427397,167.535905495527
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.85950406124438,1,0.23621680133466,1,1,0.201489191926521,0.0871806073843746,1.85950406124438,93.5537104051873
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.58635594984679,1,0.235722339017434,1,1,0.0442186796719385,0.0785264965012568,1.58635594984679,108.306619426652
2.69945681414909,1,0.212305149248736,1,1,0.0142144860468286,0.0946059075901692,2.69945681414909,110.996346046909
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.64897512989561,1,0.106565024532483,1,1,0.104212718774153,0.104212718774153,1.64897512989561,63.684765174604
NA,NA,NA,NA,NA,NA,NA,0,NA
2.14700169045441,1,0.217970550849501,1,1,0.00577479994127501,0.0698861983094306,2.14700169045441,99.6039525216395
3.89317203054762,1,0.2670015150605,1,1,0.114101451933371,0.0940963647190806,3.89317203054762,148.831067550785
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.10525470338823,1,0.170764362366804,1,1,0.0689395181140226,0.0971737619362654,2.10525470338823,73.7580166055567
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.48489601548251,1,0.24944807038535,1,1,0.118468361872122,0.0674304377523239,2.48489601548251,132.241308880832
NA,NA,NA,NA,NA,NA,NA,0,NA
2.48001399026674,1,0.0112908034934648,1,1,0.0120754445577342,0.0131325068544279,2.48001399026674,110.486718941345
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.82641770305272,1,0.0865074352967876,1,1,0.0946675851381264,0.0946675851381264,1.82641770305272,43.8337063865606
1.76248247252203,1,0.244774023642949,1,1,0.0509466670488096,0.0954260467493273,1.76248247252203,122.296360134738
1.37599117617719,1,0.118607967577986,1,1,0.0585548863920547,0.0871114366277379,1.37599117617719,60.048649739962
NA,NA,NA,NA,NA,NA,NA,0,NA
1.21271569271457,1,0.242150975164246,1,1,0.0816488319225147,0.070929003977815,1.21271569271457,96.5404100788811
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
0.912171854187707,1,0.237568025468988,1,1,0.0385035201039651,0.0713153409296239,0.912171854187707,89.1635313048863
NA,NA,NA,NA,NA,NA,NA,0,NA
1.78974807039585,1,0.102647718611729,1,1,0.11259950002493,0.0989847273482137,1.78974807039585,38.4918617833379
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.42521735711142,1,0.206501117660993,1,1,0.13943112385378,0.0761084696117099,1.42521735711142,150.886756957406
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.9307937566963,0.000102436891274134,0.134951642310178,1,1,0.00425994896353864,0.0929200330307842,1.9307937566963,121.851787646588
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
